"Smarter Balanced Growth Report, Trend",,,,,,,,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades Combined, Special Education Status (SWD)",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,Number ofMatched Students,,,,,,Growth Rate,,,,,,Average Percentageof Target Achieved,,,,,
,,,,School Year,,,,,,School Year,,,,,,School Year,,,,,
District Code,District,Subject,Special Education Status (SWD),2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23
0630011,Hampton School District,Math,Non-Special Education,*,28,30,25,*,*,56.50%,71.40%,46.70%,44.00%,50.00%,*,83.10%,86.90%,82.70%,69.10%,79.10%,*
0640011,Hartford School District,ELA,Special Education,1156,1187,1185,1248,1147,1158,25.50%,19.40%,23.30%,23.20%,22.80%,24.60%,49.80%,39.70%,47.50%,46.30%,45.10%,48.40%
0640011,Hartford School District,ELA,Non-Special Education,5652,5691,5467,5392,4178,4184,33.60%,24.40%,33.70%,30.40%,32.10%,29.30%,55.40%,43.90%,56.40%,52.60%,53.80%,51.40%
0640011,Hartford School District,Math,Special Education,1159,1145,1164,1231,1076,1133,31.70%,24.60%,30.20%,26.90%,31.50%,31.80%,51.70%,45.20%,50.00%,44.70%,51.20%,50.70%
0640011,Hartford School District,Math,Non-Special Education,5751,5586,5406,5360,4002,4133,34.30%,28.30%,38.20%,30.50%,35.60%,32.80%,56.60%,47.50%,58.70%,49.90%,54.20%,52.50%
0650011,Hartland School District,ELA,Special Education,17,18,19,12,17,14,*,*,*,*,*,*,*,*,*,*,*,*
0650011,Hartland School District,ELA,Non-Special Education,88,85,77,73,64,55,61.40%,42.40%,45.50%,57.50%,51.60%,49.10%,84.40%,66.20%,65.70%,75.60%,73.10%,74.00%
0650011,Hartland School District,Math,Special Education,16,17,18,12,17,14,*,*,*,*,*,*,*,*,*,*,*,*
0650011,Hartland School District,Math,Non-Special Education,88,84,76,73,64,55,63.60%,59.50%,42.10%,57.50%,48.40%,60.00%,86.00%,77.60%,66.40%,78.10%,68.60%,79.60%
0670011,Hebron School District,ELA,Special Education,41,52,45,45,32,36,26.80%,32.70%,17.80%,24.40%,15.60%,30.60%,54.60%,51.90%,43.90%,43.90%,40.00%,51.60%
0670011,Hebron School District,ELA,Non-Special Education,300,257,246,210,226,215,47.30%,43.60%,37.00%,42.40%,43.40%,53.00%,71.00%,65.70%,59.50%,63.00%,62.40%,71.50%
0670011,Hebron School District,Math,Special Education,42,52,45,45,32,36,45.20%,32.70%,28.90%,22.20%,34.40%,44.40%,69.60%,58.70%,51.10%,45.00%,55.40%,65.50%
0670011,Hebron School District,Math,Non-Special Education,300,257,246,210,225,215,58.30%,61.90%,46.30%,48.60%,48.40%,49.30%,83.90%,85.10%,71.60%,70.80%,71.20%,71.60%
2860013,Highville Charter School District,ELA,Special Education,14,14,18,11,14,14,*,*,*,*,*,*,*,*,*,*,*,*
2860013,Highville Charter School District,ELA,Non-Special Education,167,155,134,141,123,139,33.50%,21.90%,25.40%,29.10%,30.10%,30.20%,56.10%,44.50%,48.80%,56.60%,55.30%,50.70%
2860013,Highville Charter School District,Math,Special Education,14,14,18,11,13,13,*,*,*,*,*,*,*,*,*,*,*,*
2860013,Highville Charter School District,Math,Non-Special Education,167,155,134,141,113,138,49.70%,34.80%,20.10%,29.80%,31.90%,26.80%,71.60%,53.90%,41.80%,55.80%,52.50%,44.90%
2640013,Integrated Day Charter School District,ELA,Special Education,14,8,10,15,22,21,*,*,*,*,36.40%,28.60%,*,*,*,*,60.70%,54.20%
2640013,Integrated Day Charter School District,ELA,Non-Special Education,143,146,148,149,154,164,32.90%,46.60%,37.80%,34.90%,49.40%,38.40%,53.10%,64.80%,57.50%,53.50%,70.90%,62.00%
2640013,Integrated Day Charter School District,Math,Special Education,14,8,10,15,20,20,*,*,*,*,25.00%,20.00%,*,*,*,*,56.20%,35.70%
2640013,Integrated Day Charter School District,Math,Non-Special Education,140,141,145,149,151,164,45.00%,38.30%,27.60%,43.00%,42.40%,35.40%,66.60%,58.00%,49.70%,66.20%,65.80%,57.60%
2650013,Interdistrict School for Arts and Comm District,ELA,Special Education,44,32,40,34,48,48,31.80%,18.80%,20.00%,26.50%,25.00%,27.10%,48.90%,44.20%,44.20%,45.80%,46.70%,51.80%
2650013,Interdistrict School for Arts and Comm District,ELA,Non-Special Education,210,219,206,217,205,213,32.90%,27.90%,26.20%,31.80%,40.50%,41.80%,47.20%,43.80%,42.60%,51.10%,61.30%,61.20%
2650013,Interdistrict School for Arts and Comm District,Math,Special Education,42,32,40,34,48,45,23.80%,31.30%,17.50%,44.10%,35.40%,37.80%,30.60%,49.80%,32.70%,61.20%,54.70%,60.40%
2650013,Interdistrict School for Arts and Comm District,Math,Non-Special Education,210,219,205,217,197,211,17.60%,28.80%,22.40%,23.50%,43.10%,52.10%,33.40%,44.30%,39.60%,40.80%,64.00%,71.60%
2610013,Jumoke Academy District,ELA,Special Education,26,33,21,18,23,20,26.90%,21.20%,28.60%,*,21.70%,20.00%,48.40%,47.40%,41.50%,*,49.20%,45.60%
2610013,Jumoke Academy District,ELA,Non-Special Education,299,282,309,304,254,222,35.50%,26.20%,35.30%,27.60%,27.20%,30.20%,55.00%,49.10%,55.70%,48.00%,45.80%,51.90%
2610013,Jumoke Academy District,Math,Special Education,27,33,21,18,21,20,40.70%,24.20%,19.00%,*,23.80%,20.00%,61.10%,38.70%,40.60%,*,41.90%,51.20%
2610013,Jumoke Academy District,Math,Non-Special Education,299,282,304,300,249,222,34.80%,33.00%,34.20%,24.00%,39.80%,25.20%,55.20%,54.60%,56.10%,43.10%,57.80%,46.50%
0680011,Kent School District,ELA,Special Education,14,12,12,6,*,6,*,*,*,*,*,*,*,*,*,*,*,*
0680011,Kent School District,ELA,Non-Special Education,112,115,114,98,*,77,50.00%,55.70%,46.50%,59.20%,34.40%,57.10%,65.10%,73.60%,62.00%,74.70%,49.60%,68.20%
0680011,Kent School District,Math,Special Education,14,12,12,6,*,6,*,*,*,*,*,*,*,*,*,*,*,*
0680011,Kent School District,Math,Non-Special Education,112,115,113,98,*,77,55.40%,43.50%,45.10%,51.00%,49.50%,48.10%,73.60%,63.10%,66.00%,69.00%,69.00%,67.80%
0690011,Killingly School District,ELA,Special Education,92,108,103,101,114,157,32.60%,23.10%,34.00%,32.70%,25.40%,28.70%,59.10%,41.00%,57.00%,52.50%,52.00%,51.30%
0690011,Killingly School District,ELA,Non-Special Education,681,656,673,663,562,597,50.80%,30.90%,39.70%,44.60%,39.90%,39.50%,71.60%,50.70%,60.80%,64.50%,65.00%,61.60%
0690011,Killingly School District,Math,Special Education,92,108,103,100,109,154,33.70%,21.30%,34.00%,38.00%,42.20%,26.00%,63.80%,38.80%,54.20%,61.70%,60.60%,45.50%
0690011,Killingly School District,Math,Non-Special Education,679,652,672,659,537,592,41.40%,23.60%,42.70%,35.10%,45.40%,33.30%,63.70%,43.00%,65.20%,55.10%,65.10%,54.90%
2450014,Learn,ELA,Special Education,54,53,64,95,48,48,44.40%,11.30%,21.90%,31.60%,22.90%,20.80%,69.00%,28.70%,46.20%,59.80%,48.40%,49.80%
2450014,Learn,ELA,Non-Special Education,242,265,322,337,104,120,45.50%,37.70%,44.10%,37.40%,44.20%,38.30%,71.30%,57.80%,68.50%,63.60%,75.00%,61.50%
2450014,Learn,Math,Special Education,54,50,64,94,44,46,50.00%,22.00%,32.80%,30.90%,36.40%,23.90%,71.50%,41.60%,52.70%,53.00%,60.30%,46.50%
2450014,Learn,Math,Non-Special Education,246,265,321,337,102,120,39.40%,34.30%,30.80%,44.50%,59.80%,17.50%,64.10%,62.60%,56.40%,66.80%,84.80%,41.70%
0710011,Lebanon School District,ELA,Special Education,52,58,52,53,44,54,48.10%,31.00%,21.20%,30.20%,15.90%,13.00%,66.00%,44.20%,45.50%,47.40%,34.90%,35.00%
0710011,Lebanon School District,ELA,Non-Special Education,285,284,269,286,268,254,50.90%,32.40%,42.40%,36.70%,51.50%,36.20%,67.30%,49.10%,61.80%,52.20%,68.40%,49.60%
0710011,Lebanon School District,Math,Special Education,51,56,52,52,43,54,27.50%,32.10%,26.90%,34.60%,51.20%,31.50%,52.80%,55.70%,43.10%,52.20%,70.00%,53.30%
0710011,Lebanon School District,Math,Non-Special Education,282,284,266,285,265,252,44.30%,40.10%,41.00%,46.70%,58.90%,52.80%,67.70%,58.60%,63.00%,66.90%,79.10%,68.30%
0720011,Ledyard School District,ELA,Special Education,104,119,141,146,144,147,35.60%,22.70%,27.70%,24.70%,22.90%,26.50%,52.70%,44.80%,45.90%,46.90%,51.00%,50.40%
0720011,Ledyard School District,ELA,Non-Special Education,672,678,671,671,669,694,43.20%,33.20%,39.90%,33.70%,42.20%,31.80%,63.50%,51.20%,59.50%,54.60%,62.50%,49.20%
0720011,Ledyard School District,Math,Special Education,104,120,142,146,138,147,32.70%,28.30%,35.90%,33.60%,41.30%,32.00%,55.40%,48.40%,56.00%,55.90%,61.30%,55.30%
0720011,Ledyard School District,Math,Non-Special Education,674,673,666,669,666,693,50.30%,37.70%,53.00%,40.70%,49.70%,39.20%,72.40%,57.90%,72.70%,61.40%,69.90%,59.10%
0730011,Lisbon School District,ELA,Special Education,18,19,27,32,29,28,*,*,25.90%,18.80%,37.90%,32.10%,*,*,57.80%,38.90%,52.80%,48.90%
0730011,Lisbon School District,ELA,Non-Special Education,185,193,177,174,173,165,37.30%,36.80%,46.90%,40.20%,41.60%,46.10%,55.90%,54.00%,67.40%,58.10%,64.70%,64.80%
0730011,Lisbon School District,Math,Special Education,18,19,27,31,29,28,*,*,14.80%,35.50%,51.70%,57.10%,*,*,33.20%,67.00%,64.40%,69.70%
0730011,Lisbon School District,Math,Non-Special Education,185,193,177,172,172,164,44.30%,39.40%,40.70%,37.80%,75.60%,56.10%,68.70%,60.70%,59.40%,60.60%,93.80%,78.60%
0740011,Litchfield School District,ELA,Special Education,56,52,55,53,57,56,35.70%,13.50%,38.20%,41.50%,19.30%,30.40%,63.50%,33.10%,64.40%,57.20%,41.70%,51.10%
0740011,Litchfield School District,ELA,Non-Special Education,316,284,258,256,244,241,60.40%,44.70%,49.20%,46.90%,42.20%,51.00%,77.50%,63.10%,64.90%,64.10%,57.20%,69.30%
0740011,Litchfield School District,Math,Special Education,56,51,55,53,57,56,39.30%,29.40%,30.90%,35.80%,33.30%,41.10%,60.10%,55.30%,55.10%,59.60%,47.50%,57.00%
0740011,Litchfield School District,Math,Non-Special Education,316,285,258,256,243,241,60.40%,55.40%,56.60%,52.30%,56.00%,62.20%,77.30%,72.70%,73.90%,74.70%,72.80%,79.70%
0760011,Madison School District,ELA,Special Education,118,119,117,121,122,115,22.00%,24.40%,23.90%,28.10%,29.50%,42.60%,45.80%,46.40%,42.70%,54.60%,48.20%,65.70%
0760011,Madison School District,ELA,Non-Special Education,846,763,711,684,693,696,39.40%,34.60%,36.70%,40.60%,48.50%,48.70%,55.80%,50.60%,54.30%,58.40%,66.60%,66.80%
0760011,Madison School District,Math,Special Education,118,117,116,121,122,115,22.90%,24.80%,33.60%,38.00%,36.10%,54.80%,45.00%,47.90%,56.10%,59.70%,52.40%,77.50%
0760011,Madison School District,Math,Non-Special Education,844,751,704,681,693,696,43.70%,45.40%,46.40%,46.30%,57.70%,62.80%,61.50%,64.20%,63.00%,63.40%,75.40%,80.50%
0770011,Manchester School District,ELA,Special Education,239,250,276,313,243,331,25.50%,15.20%,20.70%,18.50%,24.30%,16.30%,49.40%,38.20%,44.00%,39.80%,47.10%,36.10%
0770011,Manchester School District,ELA,Non-Special Education,1723,1761,1765,1689,1431,1623,36.30%,27.50%,30.80%,29.40%,30.30%,30.90%,58.40%,46.70%,51.50%,51.90%,51.50%,50.90%
0770011,Manchester School District,Math,Special Education,238,249,271,304,227,320,24.80%,28.10%,23.20%,29.90%,26.40%,25.30%,47.00%,48.50%,41.10%,49.10%,47.90%,44.30%
0770011,Manchester School District,Math,Non-Special Education,1726,1746,1749,1661,1378,1606,33.70%,31.80%,26.30%,34.80%,35.20%,35.50%,55.50%,52.50%,45.20%,55.40%,55.20%,55.90%
0780011,Mansfield School District,ELA,Special Education,64,78,70,66,68,78,34.40%,35.90%,24.30%,31.80%,25.00%,30.80%,58.20%,51.80%,44.20%,54.60%,48.30%,55.40%
0780011,Mansfield School District,ELA,Non-Special Education,473,511,508,519,451,414,53.30%,46.40%,54.10%,54.30%,52.50%,45.90%,69.70%,62.50%,68.70%,70.50%,69.20%,63.50%
0780011,Mansfield School District,Math,Special Education,66,77,68,65,65,77,34.80%,36.40%,29.40%,40.00%,36.90%,27.30%,56.60%,50.80%,44.50%,58.90%,54.90%,56.50%
0780011,Mansfield School District,Math,Non-Special Education,475,511,504,518,447,413,56.40%,56.20%,54.60%,61.00%,58.20%,53.30%,72.80%,73.10%,69.40%,78.70%,75.10%,68.30%
0790011,Marlborough School District,ELA,Special Education,18,25,21,22,25,25,*,28.00%,38.10%,27.30%,32.00%,36.00%,*,46.70%,58.40%,52.50%,49.90%,66.40%
0790011,Marlborough School District,ELA,Non-Special Education,235,237,207,183,140,148,56.20%,47.30%,46.90%,47.50%,44.30%,43.20%,77.60%,67.50%,66.00%,66.00%,66.60%,66.30%
0790011,Marlborough School District,Math,Special Education,18,25,21,22,25,25,*,20.00%,38.10%,31.80%,40.00%,24.00%,*,40.20%,55.90%,57.40%,76.90%,52.40%
0790011,Marlborough School District,Math,Non-Special Education,234,236,207,183,140,148,61.50%,48.70%,58.00%,61.20%,64.30%,58.10%,85.40%,73.60%,79.90%,85.00%,88.80%,80.80%
0800011,Meriden School District,ELA,Special Education,392,441,449,489,515,516,31.10%,18.80%,32.30%,30.50%,24.70%,31.80%,54.90%,39.10%,56.30%,51.70%,47.20%,56.60%
0800011,Meriden School District,ELA,Non-Special Education,2058,2134,2152,2258,2481,2569,40.80%,31.20%,40.90%,42.60%,43.30%,38.10%,63.10%,51.70%,63.70%,63.70%,64.10%,58.50%
0800011,Meriden School District,Math,Special Education,399,430,444,475,498,503,34.60%,30.70%,36.70%,33.10%,32.70%,34.00%,55.50%,50.40%,55.90%,56.10%,52.20%,55.00%
0800011,Meriden School District,Math,Non-Special Education,2050,2114,2110,2215,2413,2556,41.40%,35.60%,44.00%,40.90%,44.10%,40.80%,65.70%,57.40%,65.40%,61.60%,63.00%,59.40%
0830011,Middletown School District,ELA,Special Education,179,200,198,208,193,221,24.60%,22.50%,22.70%,24.00%,22.80%,20.80%,48.40%,43.00%,44.10%,49.00%,46.30%,44.80%
0830011,Middletown School District,ELA,Non-Special Education,1427,1416,1368,1355,1352,1335,39.70%,35.00%,34.10%,42.40%,41.70%,27.00%,59.90%,54.90%,55.10%,63.90%,62.40%,46.60%
0830011,Middletown School District,Math,Special Education,177,197,195,208,190,221,26.00%,29.40%,30.30%,33.70%,35.30%,27.10%,47.00%,49.80%,49.10%,51.30%,55.20%,51.50%
0830011,Middletown School District,Math,Non-Special Education,1430,1413,1364,1347,1341,1328,38.90%,38.50%,37.50%,35.40%,40.00%,28.50%,58.60%,58.70%,57.40%,55.40%,59.40%,49.60%
0840011,Milford School District,ELA,Special Education,228,238,249,243,259,275,36.40%,33.20%,30.10%,34.20%,26.30%,26.20%,58.40%,57.40%,53.90%,58.70%,51.00%,50.10%
0840011,Milford School District,ELA,Non-Special Education,1963,1884,1791,1723,1576,1575,49.50%,42.00%,41.20%,47.80%,40.50%,37.10%,69.50%,61.00%,60.30%,67.70%,60.40%,56.90%
0840011,Milford School District,Math,Special Education,227,238,249,240,256,272,39.60%,38.70%,40.20%,31.70%,37.10%,33.80%,60.10%,59.20%,58.60%,51.60%,59.00%,51.60%
0840011,Milford School District,Math,Non-Special Education,1957,1866,1782,1728,1573,1575,46.80%,49.70%,46.20%,46.80%,45.10%,47.10%,67.80%,70.80%,66.80%,67.20%,65.90%,66.20%
0850011,Monroe School District,ELA,Special Education,132,135,134,149,172,188,23.50%,32.60%,32.10%,30.90%,36.00%,28.20%,38.60%,54.20%,56.60%,54.50%,60.00%,48.20%
0850011,Monroe School District,ELA,Non-Special Education,1050,1048,1053,1005,999,1014,52.30%,49.90%,50.70%,56.20%,52.70%,44.80%,67.90%,65.40%,66.30%,72.10%,70.20%,61.20%
0850011,Monroe School District,Math,Special Education,132,135,133,147,171,181,41.70%,37.80%,25.60%,32.00%,35.70%,29.30%,62.90%,57.50%,48.40%,50.80%,58.10%,54.20%
0850011,Monroe School District,Math,Non-Special Education,1049,1046,1052,1003,986,1011,50.60%,48.30%,47.60%,52.40%,56.40%,48.10%,71.80%,68.50%,66.00%,71.10%,75.90%,66.50%
0860011,Montville School District,ELA,Special Education,111,116,124,121,146,143,30.60%,27.60%,30.60%,30.60%,28.10%,23.80%,57.80%,52.20%,55.80%,50.40%,48.80%,42.50%
0860011,Montville School District,ELA,Non-Special Education,721,704,715,674,615,607,46.70%,35.90%,42.20%,46.10%,38.40%,38.90%,66.40%,55.80%,61.80%,64.50%,56.40%,57.70%
0860011,Montville School District,Math,Special Education,111,116,122,120,144,144,39.60%,34.50%,36.90%,35.00%,28.50%,31.30%,62.40%,55.00%,60.30%,55.40%,43.50%,49.70%
0860011,Montville School District,Math,Non-Special Education,722,703,713,673,612,607,46.80%,40.50%,47.70%,47.80%,46.90%,42.00%,68.90%,61.00%,65.90%,65.50%,64.30%,59.40%
0880011,Naugatuck School District,ELA,Special Education,243,242,243,253,261,250,31.30%,24.00%,29.60%,32.40%,23.80%,29.20%,58.50%,46.30%,54.20%,57.00%,45.50%,49.80%
0880011,Naugatuck School District,ELA,Non-Special Education,1290,1283,1249,1260,1192,1222,43.80%,34.80%,45.20%,44.20%,36.70%,33.60%,65.70%,54.50%,65.40%,63.60%,56.00%,55.40%
0880011,Naugatuck School District,Math,Special Education,240,238,239,253,252,248,25.00%,37.80%,34.30%,31.60%,28.20%,30.20%,45.70%,57.60%,56.70%,49.50%,49.30%,47.90%
0880011,Naugatuck School District,Math,Non-Special Education,1298,1283,1250,1258,1178,1219,34.60%,45.00%,54.00%,38.50%,39.60%,36.30%,56.30%,65.70%,74.70%,57.00%,59.20%,55.90%
2800013,New Beginnings Inc Family Academy District,ELA,Special Education,17,10,15,24,23,19,*,*,*,54.20%,39.10%,*,*,*,*,63.00%,66.90%,*
2800013,New Beginnings Inc Family Academy District,ELA,Non-Special Education,152,180,174,164,171,113,34.20%,26.10%,30.50%,33.50%,42.70%,19.50%,56.30%,49.20%,52.80%,62.70%,64.60%,40.10%
2800013,New Beginnings Inc Family Academy District,Math,Special Education,17,10,15,24,23,19,*,*,*,50.00%,21.70%,*,*,*,*,78.50%,49.60%,*
2800013,New Beginnings Inc Family Academy District,Math,Non-Special Education,152,180,173,164,166,112,30.90%,18.90%,25.40%,42.70%,49.40%,33.00%,53.90%,37.00%,47.20%,71.70%,70.00%,53.60%
0890011,New Britain School District,ELA,Special Education,500,546,585,608,547,663,23.40%,14.30%,24.80%,23.00%,20.30%,23.70%,49.30%,36.40%,47.40%,47.00%,45.00%,46.90%
0890011,New Britain School District,ELA,Non-Special Education,2618,2746,2816,2869,2246,2651,29.90%,22.30%,32.60%,26.70%,33.10%,29.20%,52.00%,43.30%,56.50%,49.20%,55.70%,52.20%
0890011,New Britain School District,Math,Special Education,504,542,578,592,513,641,28.40%,24.00%,28.70%,24.00%,33.50%,33.70%,48.10%,40.70%,47.90%,43.20%,49.90%,53.60%
0890011,New Britain School District,Math,Non-Special Education,2639,2732,2799,2854,2141,2624,24.20%,25.70%,34.40%,24.20%,35.60%,36.20%,44.10%,45.80%,56.60%,44.50%,56.20%,57.70%
0900011,New Canaan School District,ELA,Special Education,160,186,171,172,172,192,41.90%,37.60%,34.50%,33.10%,32.60%,33.30%,62.40%,60.10%,52.50%,52.00%,52.80%,52.60%
0900011,New Canaan School District,ELA,Non-Special Education,1396,1440,1367,1380,1347,1325,54.10%,63.10%,62.00%,62.20%,54.10%,60.00%,69.40%,77.70%,76.40%,75.40%,68.70%,75.00%
0900011,New Canaan School District,Math,Special Education,159,186,170,171,172,190,44.70%,50.00%,47.10%,42.70%,36.00%,41.10%,67.20%,72.50%,65.40%,59.80%,56.50%,60.20%
0900011,New Canaan School District,Math,Non-Special Education,1399,1436,1366,1379,1344,1325,61.30%,79.00%,70.00%,73.40%,62.90%,68.30%,78.90%,93.70%,83.10%,87.80%,78.40%,82.90%
0910011,New Fairfield School District,ELA,Special Education,61,65,75,85,131,144,44.30%,15.40%,45.30%,21.20%,35.10%,20.10%,65.50%,36.70%,71.90%,45.90%,54.00%,41.30%
0910011,New Fairfield School District,ELA,Non-Special Education,734,709,672,656,622,605,51.50%,37.80%,53.10%,46.00%,52.10%,45.60%,71.60%,54.50%,72.50%,64.20%,72.50%,64.10%
0910011,New Fairfield School District,Math,Special Education,57,59,74,85,131,144,49.10%,35.60%,39.20%,34.10%,35.90%,33.30%,63.90%,50.20%,63.50%,49.80%,57.70%,50.20%
0910011,New Fairfield School District,Math,Non-Special Education,722,704,667,655,621,603,59.10%,48.90%,55.20%,49.00%,65.40%,56.40%,80.70%,70.60%,73.50%,67.50%,83.30%,74.60%
0920011,New Hartford School District,ELA,Special Education,21,24,22,19,29,37,28.60%,20.80%,22.70%,*,27.60%,29.70%,63.70%,44.30%,50.50%,*,55.80%,63.10%
0920011,New Hartford School District,ELA,Non-Special Education,176,178,174,166,154,138,44.90%,29.80%,52.30%,48.20%,31.20%,41.30%,66.80%,49.90%,71.00%,65.70%,51.80%,62.60%
0920011,New Hartford School District,Math,Special Education,21,23,22,19,28,35,33.30%,21.70%,22.70%,*,64.30%,28.60%,66.40%,49.10%,41.80%,*,76.40%,55.50%
0920011,New Hartford School District,Math,Non-Special Education,175,178,173,165,154,137,32.00%,34.80%,43.90%,44.80%,44.20%,35.80%,55.70%,59.90%,65.30%,63.40%,67.80%,58.40%
0930011,New Haven School District,ELA,Special Education,921,962,1027,985,727,865,27.80%,21.80%,26.60%,23.10%,25.20%,25.70%,53.20%,44.80%,52.10%,47.00%,46.20%,49.20%
0930011,New Haven School District,ELA,Non-Special Education,5804,6105,6156,6178,4489,5399,40.60%,31.30%,36.40%,34.10%,38.00%,29.80%,64.90%,54.20%,59.40%,56.50%,60.80%,52.60%
0930011,New Haven School District,Math,Special Education,918,944,1019,982,670,841,35.10%,28.00%,28.70%,30.20%,35.10%,29.80%,56.20%,46.30%,46.80%,48.40%,52.80%,48.80%
0930011,New Haven School District,Math,Non-Special Education,5878,6092,6139,6157,4235,5340,41.80%,32.20%,33.20%,33.70%,40.10%,33.20%,64.60%,54.00%,54.70%,54.40%,60.80%,53.60%
0950011,New London School District,ELA,Special Education,156,177,197,193,159,159,29.50%,13.60%,26.40%,24.90%,16.40%,23.90%,54.90%,42.00%,49.00%,46.20%,34.90%,48.70%
0950011,New London School District,ELA,Non-Special Education,837,942,984,945,696,793,32.30%,24.70%,34.30%,32.40%,26.30%,25.70%,53.70%,45.70%,57.00%,53.30%,50.70%,49.60%
0950011,New London School District,Math,Special Education,156,174,195,190,153,158,29.50%,27.00%,32.30%,24.20%,28.10%,32.90%,50.10%,48.30%,48.00%,41.60%,44.50%,50.60%
0950011,New London School District,Math,Non-Special Education,856,938,983,943,680,786,26.60%,25.80%,35.80%,32.20%,31.90%,29.60%,49.40%,48.10%,57.90%,50.90%,54.60%,49.60%
0960011,New Milford School District,ELA,Special Education,182,191,220,209,208,213,36.30%,20.40%,37.70%,32.10%,26.40%,23.50%,57.70%,44.10%,57.80%,54.30%,52.90%,48.60%
0960011,New Milford School District,ELA,Non-Special Education,1287,1305,1267,1229,975,1001,40.90%,37.10%,46.50%,37.30%,37.10%,30.80%,61.60%,55.00%,67.30%,55.10%,57.00%,51.50%
0960011,New Milford School District,Math,Special Education,178,185,221,206,202,207,33.10%,30.30%,35.30%,40.30%,31.20%,30.40%,50.30%,50.60%,59.20%,60.60%,53.20%,49.70%
0960011,New Milford School District,Math,Non-Special Education,1262,1283,1257,1222,964,989,45.70%,40.50%,43.30%,42.10%,44.90%,31.50%,66.60%,59.90%,62.30%,63.90%,65.00%,53.70%
0940011,Newington School District,ELA,Special Education,160,158,178,178,193,193,24.40%,19.00%,33.10%,21.90%,25.90%,25.40%,44.70%,40.50%,61.10%,46.20%,51.60%,48.00%
0940011,Newington School District,ELA,Non-Special Education,1361,1392,1372,1368,1160,1184,38.80%,31.30%,46.60%,36.00%,41.30%,34.70%,59.80%,49.40%,67.90%,54.40%,61.80%,53.30%
0940011,Newington School District,Math,Special Education,160,156,176,177,194,188,21.90%,28.20%,27.80%,32.20%,35.10%,30.30%,40.60%,50.40%,49.40%,52.80%,54.00%,50.00%
0940011,Newington School District,Math,Non-Special Education,1362,1389,1368,1365,1141,1171,39.50%,40.20%,44.50%,44.20%,50.20%,41.40%,58.20%,61.00%,65.90%,64.90%,71.40%,62.00%
0970011,Newtown School District,ELA,Special Education,150,188,198,202,211,224,34.00%,21.80%,29.80%,30.70%,32.20%,33.90%,55.10%,42.20%,51.60%,53.70%,55.50%,53.50%
0970011,Newtown School District,ELA,Non-Special Education,1554,1421,1334,1303,1132,1184,47.00%,38.80%,47.60%,48.50%,49.60%,41.10%,64.80%,55.90%,67.00%,67.30%,66.70%,58.70%
0970011,Newtown School District,Math,Special Education,150,188,197,201,210,222,37.30%,30.90%,31.00%,31.30%,41.90%,30.20%,60.60%,51.20%,47.60%,49.40%,62.90%,53.00%
0970011,Newtown School District,Math,Non-Special Education,1553,1418,1334,1303,1129,1184,61.20%,51.10%,48.70%,54.70%,57.40%,48.10%,79.70%,69.30%,67.10%,72.80%,76.80%,66.50%
0980011,Norfolk School District,ELA,Special Education,9,9,11,9,7,11,*,*,*,*,*,*,*,*,*,*,*,*
0980011,Norfolk School District,ELA,Non-Special Education,35,29,28,27,23,19,51.40%,37.90%,53.60%,22.20%,30.40%,*,74.10%,62.50%,74.40%,45.50%,54.00%,*
0980011,Norfolk School District,Math,Special Education,9,9,11,9,7,11,*,*,*,*,*,*,*,*,*,*,*,*
0980011,Norfolk School District,Math,Non-Special Education,35,29,28,27,22,17,57.10%,41.40%,39.30%,22.20%,22.70%,*,77.40%,60.80%,56.20%,43.90%,59.10%,*
0990011,North Branford School District,ELA,Special Education,102,90,89,100,94,99,25.50%,26.70%,24.70%,24.00%,36.20%,26.30%,53.00%,49.50%,43.60%,49.60%,60.40%,49.10%
0990011,North Branford School District,ELA,Non-Special Education,603,560,559,570,499,477,46.30%,31.40%,37.90%,31.60%,43.50%,37.30%,66.30%,48.90%,57.20%,51.50%,64.00%,56.70%
0990011,North Branford School District,Math,Special Education,102,89,89,99,94,99,37.30%,31.50%,29.20%,31.30%,45.70%,28.30%,56.00%,50.10%,46.20%,53.00%,64.70%,46.00%
0990011,North Branford School District,Math,Non-Special Education,603,559,559,569,498,477,46.90%,39.50%,41.30%,43.60%,57.60%,50.30%,67.90%,61.30%,60.00%,64.40%,77.50%,69.20%
1000011,North Canaan School District,ELA,Special Education,11,15,16,14,13,15,*,*,*,*,*,*,*,*,*,*,*,*
1000011,North Canaan School District,ELA,Non-Special Education,99,114,122,106,112,106,61.60%,38.60%,50.00%,50.90%,49.10%,52.80%,82.10%,56.10%,72.60%,68.50%,70.50%,70.40%
1000011,North Canaan School District,Math,Special Education,11,15,16,14,13,15,*,*,*,*,*,*,*,*,*,*,*,*
1000011,North Canaan School District,Math,Non-Special Education,99,114,122,106,111,106,52.50%,34.20%,37.70%,44.30%,44.10%,51.90%,76.40%,52.40%,57.90%,68.40%,71.60%,73.80%
