"Smarter Balanced Assessments, Trend",,,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades Combined, All Students",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,Year,,,,,,,,,,,
,,,,,2015-16,,2016-17,,2017-18,,2018-19,,2021-22,,2022-23,
District,District Code,School,School Code,Subject,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%
Milford School District,0840011,Mathewson School,0841711,ELA,205,68.3,207,64.7,198,70.7,191,69.6,175,52,149,57
Milford School District,0840011,Mathewson School,0841711,Math,202,58.4,207,56,198,64.6,191,63.9,176,53.4,149,53
Milford School District,0840011,Meadowside School,0840711,ELA,140,62.1,129,56.6,131,*,131,62.6,136,47.1,137,46.7
Milford School District,0840011,Meadowside School,0840711,Math,140,50,129,54.3,131,*,131,60.3,136,47.8,137,48.2
Milford School District,0840011,Orange Avenue School,0840811,ELA,191,66.5,186,60.2,175,62.9,167,71.9,170,50.6,183,44.8
Milford School District,0840011,Orange Avenue School,0840811,Math,191,60.2,185,61.1,174,66.7,167,72.5,170,34.7,183,39.3
Milford School District,0840011,Orchard Hills School,0841811,ELA,167,70.1,160,65,152,65.8,160,78.1,125,64,138,50
Milford School District,0840011,Orchard Hills School,0841811,Math,167,57.5,160,66.9,152,68.4,160,73.8,125,49.6,138,41.3
Milford School District,0840011,Pumpkin Delight School,0841011,ELA,135,55.6,139,59,126,58.7,117,68.4,102,64.7,102,62.7
Milford School District,0840011,Pumpkin Delight School,0841011,Math,134,56.7,139,56.1,126,*,117,60.7,102,43.1,102,50
Milford School District,0840011,The Academy,0840311,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Milford School District,0840011,The Academy,0840311,Math,*,*,*,*,*,*,*,*,*,*,*,*
Milford School District,0840011,West Shore Middle School,0845311,ELA,443,53,446,63,455,60.9,457,67,416,56.5,423,51.3
Milford School District,0840011,West Shore Middle School,0845311,Math,443,40.2,444,48,456,51.8,456,56.8,415,44.6,423,44.7
Monroe School District,0850011,Fawn Hollow Elementary School,0850511,ELA,257,80.2,271,81.2,265,82.3,281,84.3,326,73.6,335,70.1
Monroe School District,0850011,Fawn Hollow Elementary School,0850511,Math,257,78.6,271,73.8,265,75.1,281,76.9,326,62.6,335,70.4
Monroe School District,0850011,Jockey Hollow School,0855211,ELA,782,76.6,778,77.8,770,74.9,745,79.6,768,76,762,73.2
Monroe School District,0850011,Jockey Hollow School,0855211,Math,781,59,776,63.7,769,58.9,741,67.7,761,53.7,757,60.5
Monroe School District,0850011,Monroe Elementary School,0850111,ELA,163,89.6,173,89,175,87.4,164,90.2,160,73.1,172,75.6
Monroe School District,0850011,Monroe Elementary School,0850111,Math,163,83.4,173,79.2,175,80,164,85.4,160,70,172,63.4
Monroe School District,0850011,Stepney Elementary School,0850311,ELA,231,75.8,234,79.5,229,79.9,219,84.9,236,80.1,242,73.6
Monroe School District,0850011,Stepney Elementary School,0850311,Math,232,69,234,74.4,229,78.2,219,80.4,235,69.4,242,69
Montville School District,0860011,Dr. Charles E. Murphy School,0860711,ELA,182,57.1,182,59.9,178,56.7,157,68.8,148,60.8,131,57.3
Montville School District,0860011,Dr. Charles E. Murphy School,0860711,Math,182,49.5,182,54.9,178,56.2,156,64.7,148,48.6,131,58
Montville School District,0860011,Leonard J. Tyl Middle School,0865111,ELA,544,57.7,542,55.7,518,56.4,495,58.4,486,48.8,505,49.7
Montville School District,0860011,Leonard J. Tyl Middle School,0865111,Math,543,37.2,541,41,516,45.9,493,48.5,483,29.6,505,32.9
Montville School District,0860011,Mohegan School,0860111,ELA,165,53.3,162,52.5,187,60.4,171,58.5,163,39.9,151,43
Montville School District,0860011,Mohegan School,0860111,Math,165,47.9,162,59.3,187,65.8,171,58.5,163,47.9,151,55.6
Montville School District,0860011,Oakdale School,0860511,ELA,152,82.2,154,78.6,134,76.1,135,78.5,157,65.6,150,61.3
Montville School District,0860011,Oakdale School,0860511,Math,152,75,154,78.6,134,83.6,135,85.9,157,54.1,150,62.7
Naugatuck School District,0880011,Andrew Avenue School,0880811,ELA,101,41.6,107,38.3,114,48.2,104,51,*,*,99,32.3
Naugatuck School District,0880011,Andrew Avenue School,0880811,Math,101,46.5,107,46.7,113,49.6,105,58.1,*,*,99,30.3
Naugatuck School District,0880011,City Hill Middle School,0885111,ELA,673,48.1,655,54,643,52.3,663,56.9,670,41.3,628,40.6
Naugatuck School District,0880011,City Hill Middle School,0885111,Math,673,22.3,650,36.9,644,42.9,663,37.7,666,30.8,624,27.6
Naugatuck School District,0880011,Cross Street Intermediate School,0880211,ELA,311,51.1,305,46.2,313,57.2,318,55,306,43.8,331,40.8
Naugatuck School District,0880011,Cross Street Intermediate School,0880211,Math,311,32.5,308,42.9,313,48.6,319,52.4,305,29.8,331,28.7
Naugatuck School District,0880011,Hillside Intermediate School,0880411,ELA,323,49.2,332,42.8,318,44.7,329,48,334,37.7,323,40.2
Naugatuck School District,0880011,Hillside Intermediate School,0880411,Math,323,24.1,331,23.3,316,41.1,329,42.2,335,26.6,323,26
Naugatuck School District,0880011,Hop Brook Elementary School,0880511,ELA,119,50.4,140,42.9,139,56.1,125,60.8,137,32.8,145,32.4
Naugatuck School District,0880011,Hop Brook Elementary School,0880511,Math,119,52.1,140,54.3,138,57.2,125,58.4,137,29.9,145,30.3
Naugatuck School District,0880011,Maple Hill School,0880311,ELA,203,49.3,180,50.6,164,58.5,178,64,175,49.7,182,45.1
Naugatuck School District,0880011,Maple Hill School,0880311,Math,203,43.3,180,64.4,164,70.7,178,69.7,175,51.4,182,43.4
Naugatuck School District,0880011,Naugatuck High School,0886111,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Naugatuck School District,0880011,Naugatuck High School,0886111,Math,*,*,*,*,*,*,*,*,*,*,*,*
Naugatuck School District,0880011,Salem School,0880611,ELA,99,43.4,110,44.5,105,57.1,111,51.4,95,32.6,92,39.1
Naugatuck School District,0880011,Salem School,0880611,Math,99,48.5,110,54.5,105,60,111,56.8,94,*,92,33.7
Naugatuck School District,0880011,Western School,0880711,ELA,118,44.1,88,45.5,101,49.5,119,51.3,110,*,104,33.7
Naugatuck School District,0880011,Western School,0880711,Math,118,44.9,88,43.2,100,57,119,65.5,110,*,104,40.4
New Beginnings Inc Family Academy District,2800013,New Beginnings Inc Family Academy,2800113,ELA,237,31.6,244,24.6,250,24.4,256,34.4,244,30.7,166,22.3
New Beginnings Inc Family Academy District,2800013,New Beginnings Inc Family Academy,2800113,Math,237,19.8,244,11.9,249,11.2,256,21.5,242,12.4,166,15.1
New Britain School District,0890011,Brookside School,0899111,ELA,23,0,16,*,11,*,*,*,*,*,11,*
New Britain School District,0890011,Brookside School,0899111,Math,22,0,16,*,9,*,*,*,*,*,11,*
New Britain School District,0890011,Chamberlain  Elementary School,0890311,ELA,227,28.2,243,21.8,242,25.2,250,22.8,*,*,*,*
New Britain School District,0890011,Chamberlain  Elementary School,0890311,Math,224,16.5,242,10.7,243,9.9,249,8.8,*,*,*,*
New Britain School District,0890011,Chamberlain Bridges,0890211,ELA,*,*,8,*,11,*,17,*,12,*,9,*
New Britain School District,0890011,Chamberlain Bridges,0890211,Math,*,*,7,*,11,*,17,*,12,*,8,*
New Britain School District,0890011,Chamberlain Elementary School,0890311,ELA,*,*,*,*,*,*,*,*,205,12.7,201,12.9
New Britain School District,0890011,Chamberlain Elementary School,0890311,Math,*,*,*,*,*,*,*,*,203,4.9,201,7
New Britain School District,0890011,DiLoreto Elementary & Middle School,0891111,ELA,482,19.5,514,18.5,522,22.8,549,20,542,14.6,570,13.7
New Britain School District,0890011,DiLoreto Elementary & Middle School,0891111,Math,482,10.6,514,11.1,522,12.3,545,8.6,540,4.1,566,7.4
New Britain School District,0890011,Gaffney Elementary School,0890511,ELA,191,24.1,202,19.3,210,19.5,191,23,181,17.1,186,20.4
New Britain School District,0890011,Gaffney Elementary School,0890511,Math,189,16.9,201,13.9,211,10.4,190,13.2,181,11.6,182,15.9
New Britain School District,0890011,Gaffney KEY Elementary,0891611,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Gaffney KEY Elementary,0891611,Math,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Holmes Bridges,0890411,ELA,9,*,12,*,9,*,11,*,10,*,7,*
New Britain School District,0890011,Holmes Bridges,0890411,Math,9,*,12,*,9,*,11,*,10,*,7,*
New Britain School District,0890011,Holmes Elementary School,0890611,ELA,213,40.4,240,36.3,261,35.6,267,31.8,235,19.1,248,20.6
New Britain School District,0890011,Holmes Elementary School,0890611,Math,212,29.2,239,29.7,260,25,267,*,235,17,247,18.2
New Britain School District,0890011,House of Arts Letters and Science (HALS)  Academy,0895411,ELA,149,90.6,142,95.1,148,*,147,94.6,*,*,*,*
New Britain School District,0890011,House of Arts Letters and Science (HALS)  Academy,0895411,Math,149,69.1,142,74.6,148,82.4,147,86.4,*,*,*,*
New Britain School District,0890011,House of Arts Letters and Science (HALS) Academy,0895411,ELA,*,*,*,*,*,*,*,*,150,88.7,138,89.9
New Britain School District,0890011,House of Arts Letters and Science (HALS) Academy,0895411,Math,*,*,*,*,*,*,*,*,149,70.5,136,86.8
New Britain School District,0890011,Jefferson Elementary School,0890711,ELA,211,28.4,228,27.6,235,38.3,220,33.2,191,17.8,221,14
New Britain School District,0890011,Jefferson Elementary School,0890711,Math,211,16.6,228,14,233,28.8,220,24.1,188,8.5,218,8.3
New Britain School District,0890011,Lincoln Elementary School,0890811,ELA,267,25.5,270,18.9,320,21.6,338,20.1,268,19.4,247,13.8
New Britain School District,0890011,Lincoln Elementary School,0890811,Math,267,14.6,272,14.3,320,12.2,335,10.4,268,7.1,246,12.2
New Britain School District,0890011,Lincoln KEY Elementary,0892011,ELA,*,*,*,*,*,*,*,*,6,*,7,*
New Britain School District,0890011,Lincoln KEY Elementary,0892011,Math,*,*,*,*,*,*,*,*,6,*,7,*
New Britain School District,0890011,Lincoln SCS,0891011,ELA,10,*,*,*,*,*,*,*,8,*,6,*
New Britain School District,0890011,Lincoln SCS,0891011,Math,10,*,*,*,*,*,*,*,8,*,6,*
New Britain School District,0890011,New Britain Transition Center,0899011,ELA,25,*,33,0,24,0,27,*,22,*,14,*
New Britain School District,0890011,New Britain Transition Center,0899011,Math,27,0,32,0,23,0,25,*,22,0,12,*
New Britain School District,0890011,Northend Elementary School,0890911,ELA,137,20.4,124,22.6,127,17.3,137,15.3,130,14.6,101,9.9
New Britain School District,0890011,Northend Elementary School,0890911,Math,134,6.7,122,10.7,129,10.9,137,11.7,130,5.4,103,6.8
New Britain School District,0890011,Pulaski Middle School,0895311,ELA,751,16.6,769,13.3,835,15.1,849,13.5,869,16,868,10.1
New Britain School District,0890011,Pulaski Middle School,0895311,Math,742,5.9,767,5.9,836,7.8,837,4.2,866,1.6,857,2.6
New Britain School District,0890011,Pulaski Pathways,0892311,ELA,*,*,*,*,*,*,*,*,6,*,*,*
New Britain School District,0890011,Pulaski Pathways,0892311,Math,*,*,*,*,*,*,*,*,6,*,*,*
New Britain School District,0890011,Slade Bridges,0892211,ELA,*,*,*,*,*,*,*,*,30,*,26,0
New Britain School District,0890011,Slade Bridges,0892211,Math,*,*,*,*,*,*,*,*,30,0,24,0
New Britain School District,0890011,Slade KEY Middle,0891711,ELA,*,*,*,*,*,*,*,*,11,*,11,*
New Britain School District,0890011,Slade KEY Middle,0891711,Math,*,*,*,*,*,*,*,*,11,*,11,*
New Britain School District,0890011,Slade Middle School,0895211,ELA,720,13.8,807,11.5,835,14.6,812,13.1,777,9.4,751,13.2
New Britain School District,0890011,Slade Middle School,0895211,Math,719,6,802,5.5,831,6.6,795,2.6,765,2.6,745,3.6
New Britain School District,0890011,Smalley Elementary School,0891211,ELA,299,7.4,290,4.1,302,7.3,308,7.5,284,4.9,297,6.4
New Britain School District,0890011,Smalley Elementary School,0891211,Math,300,*,286,3.1,301,3.3,309,3.9,283,*,294,4.4
New Britain School District,0890011,Smith Elementary School,0891311,ELA,282,22,290,19.3,280,18.6,274,17.2,237,16.9,206,25.7
New Britain School District,0890011,Smith Elementary School,0891311,Math,283,16.3,290,11.7,280,18.2,279,18.6,235,16.6,205,22.4
New Britain School District,0890011,Smith Pathways,0891911,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Smith Pathways,0891911,Math,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Steps,0891811,ELA,33,0,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Steps,0891811,Math,31,0,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Vance Elementary School,0891511,ELA,274,24.1,249,20.1,267,23.2,236,19.1,214,15.4,209,19.6
New Britain School District,0890011,Vance Elementary School,0891511,Math,265,13.2,245,14.3,264,14.4,235,11.5,211,4.3,209,13.9
New Canaan School District,0900011,East School,0900411,ELA,243,90.1,225,88.9,210,87.1,217,85.3,202,86.1,220,76.8
New Canaan School District,0900011,East School,0900411,Math,243,92.2,225,89.3,210,89,217,90.3,202,88.6,220,83.2
New Canaan School District,0900011,Saxe Middle School,0905111,ELA,1325,80.9,1342,87.2,1311,88.3,1324,90.3,1314,82.6,1306,83.4
New Canaan School District,0900011,Saxe Middle School,0905111,Math,1325,73.1,1339,83.1,1309,86.2,1323,87,1314,78.8,1304,80.4
New Canaan School District,0900011,South School,0900211,ELA,237,85.2,229,88.2,225,87.6,224,92.9,230,86.1,231,89.2
New Canaan School District,0900011,South School,0900211,Math,237,89,229,89.5,225,90.2,224,92.4,230,88.7,231,92.6
New Canaan School District,0900011,West School,0900311,ELA,209,89,214,92.1,199,91.5,202,86.1,162,90.7,169,83.4
New Canaan School District,0900011,West School,0900311,Math,210,90.5,214,89.3,199,95,202,90.1,162,90.7,169,89.3
New Fairfield School District,0910011,Meeting House Hill School,0910211,ELA,465,73.1,471,74.7,454,76.4,455,71.9,*,*,457,65.2
New Fairfield School District,0910011,Meeting House Hill School,0910211,Math,458,66.4,469,71.9,455,72.7,454,70.5,*,*,454,71.8
New Fairfield School District,0910011,New Fairfield High School,0916111,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Fairfield School District,0910011,New Fairfield High School,0916111,Math,*,*,*,*,*,*,*,*,*,*,*,*
New Fairfield School District,0910011,New Fairfield Middle School,0915211,ELA,520,71.2,498,68.9,476,77.3,502,75.1,511,*,478,64.9
New Fairfield School District,0910011,New Fairfield Middle School,0915211,Math,513,57.1,495,57,470,66.2,500,64.6,510,*,478,63.2
New Hartford School District,0920011,Ann Antolini School,0920311,ELA,283,69.6,271,61.6,250,65.6,257,64.2,251,55.8,244,57.8
New Hartford School District,0920011,Ann Antolini School,0920311,Math,283,52.7,271,50.2,248,56.5,257,56.8,249,49.4,243,49.8
New Haven School District,0930011,ASPIRE,0935611,ELA,35,0,31,0,34,0,*,*,*,*,*,*
New Haven School District,0930011,ASPIRE,0935611,Math,36,0,26,0,30,0,*,*,*,*,*,*
New Haven School District,0930011,Augusta Lewis Troup School,0931511,ELA,295,16.6,319,14.1,308,15.6,294,15.6,288,12.2,271,11.8
New Haven School District,0930011,Augusta Lewis Troup School,0931511,Math,296,5.1,318,10.1,303,5.6,292,3.8,288,*,267,3
New Haven School District,0930011,Barack H. Obama Magnet University School,0932811,ELA,*,*,*,*,*,*,*,*,88,11.4,97,16.5
New Haven School District,0930011,Barack H. Obama Magnet University School,0932811,Math,*,*,*,*,*,*,*,*,88,*,96,14.6
New Haven School District,0930011,Barack H. Obama Self Contained Autism,0937611,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Barack H. Obama Self Contained Autism,0937611,Math,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Barnard Environmental Magnet School,0930211,ELA,296,22.6,317,23,324,25.9,308,23.7,260,18.1,274,15
New Haven School District,0930011,Barnard Environmental Magnet School,0930211,Math,296,13.5,317,11.7,321,11.5,306,10.8,260,5.4,274,5.5
New Haven School District,0930011,Beecher School,0930311,ELA,276,30.8,279,29.7,273,35.9,275,43.3,292,27.1,270,24.8
New Haven School District,0930011,Beecher School,0930311,Math,275,12.7,278,14.4,269,20.8,273,28.2,291,19.2,269,21.9
New Haven School District,0930011,Benjamin Jepson Magnet School,0931811,ELA,291,41.9,297,43.1,296,43.6,306,40.8,282,29.1,297,22.6
New Haven School District,0930011,Benjamin Jepson Magnet School,0931811,Math,291,18.6,296,26.7,295,26.8,306,26.1,281,12.8,297,14.1
New Haven School District,0930011,Betsy Ross Arts Magnet School,0935511,ELA,442,41.6,436,39.7,432,51.2,434,42.4,331,30.8,315,31.7
New Haven School District,0930011,Betsy Ross Arts Magnet School,0935511,Math,439,21,436,24.3,431,33.6,428,34.1,317,12.9,301,15.3
New Haven School District,0930011,Bishop Woods Architecture and Design Magnet School,0934311,ELA,303,25.7,305,26.2,291,23,288,30.6,285,18.2,289,22.8
New Haven School District,0930011,Bishop Woods Architecture and Design Magnet School,0934311,Math,302,15.9,305,17.4,292,18.2,287,21.3,285,6.7,288,8.3
New Haven School District,0930011,Bishop Woods Self Contained Autism,0937911,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Bishop Woods Self Contained Autism,0937911,Math,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Brennan Rogers School,0932111,ELA,240,28.3,285,27,295,22.7,277,17.7,227,11.5,128,4.7
New Haven School District,0930011,Brennan Rogers School,0932111,Math,240,12.5,284,18.3,294,12.6,274,12.4,214,*,126,*
New Haven School District,0930011,Brennan Rogers Self Contained Autism,0937211,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Brennan Rogers Self Contained Autism,0937211,Math,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,"Celentano BioTech, Health and Medical Magnet School",0934811,ELA,210,19,225,28.9,229,25.8,237,26.2,212,22.2,210,17.1
New Haven School District,0930011,"Celentano BioTech, Health and Medical Magnet School",0934811,Math,210,7.1,223,11.2,229,12.2,237,11.4,208,12.5,207,12.6
New Haven School District,0930011,Celentano Self Contained ID,0937411,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Celentano Self Contained ID,0937411,Math,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Clemente SC,0930610,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Clemente SC,0930610,Math,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Clinton Avenue School,0930611,ELA,336,22,317,25.2,306,35.3,308,39.3,295,21.7,305,18.4
New Haven School District,0930011,Clinton Avenue School,0930611,Math,336,14.9,317,12,306,20.9,307,19.5,294,10.9,304,12.8
New Haven School District,0930011,Clinton Self Contained ID,0937811,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Clinton Self Contained ID,0937811,Math,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Columbus Family Academy,0934111,ELA,268,30.6,304,26,313,21.4,312,26.9,*,*,*,*
New Haven School District,0930011,Columbus Family Academy,0934111,Math,268,11.9,304,11.2,312,10.6,312,12.8,*,*,*,*
New Haven School District,0930011,Conte/West Hills Magnet School,0933111,ELA,395,45.3,398,41.5,414,38.4,435,37.5,404,21.5,391,17.4
New Haven School District,0930011,Conte/West Hills Magnet School,0933111,Math,395,23.3,398,25.4,414,23.7,435,26.9,402,11.9,389,8.5
New Haven School District,0930011,Davis 21st Century Magnet Elementary School,0930911,ELA,292,47.3,300,45,296,47,299,48.2,*,*,*,*
New Haven School District,0930011,Davis 21st Century Magnet Elementary School,0930911,Math,292,27.4,300,29,296,25.7,299,28.4,*,*,*,*
New Haven School District,0930011,Davis Academy for Arts & Design Innovation,0930911,ELA,*,*,*,*,*,*,*,*,288,38.9,286,28.3
New Haven School District,0930011,Davis Academy for Arts & Design Innovation,0930911,Math,*,*,*,*,*,*,*,*,287,20.6,285,15.4
New Haven School District,0930011,East Rock Community Magnet School,0934611,ELA,270,35.6,286,30.8,285,33,281,35.2,268,22,268,20.9
New Haven School District,0930011,East Rock Community Magnet School,0934611,Math,271,22.1,286,19.2,286,22.7,280,24.3,267,10.1,268,11.9
New Haven School District,0930011,East Rock Self Contained MD,0937511,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,East Rock Self Contained MD,0937511,Math,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Edgewood School,0931211,ELA,283,38.9,289,40.1,285,36.8,283,38.9,257,28.4,258,26.7
New Haven School District,0930011,Edgewood School,0931211,Math,281,21,289,27,285,22.5,283,24.4,255,17.3,259,17.8
New Haven School District,0930011,Engineering - Science University Magnet School,0931711,ELA,272,57.4,261,57.1,256,66,256,63.3,249,60.2,260,59.6
New Haven School District,0930011,Engineering - Science University Magnet School,0931711,Math,272,43.8,262,48.9,256,53.1,256,55.5,244,38.9,260,48.8
New Haven School District,0930011,Fair Haven School,0931611,ELA,538,10.8,593,10.8,556,16.5,549,17.3,499,13,475,12.4
New Haven School District,0930011,Fair Haven School,0931611,Math,530,3.8,587,5.6,557,8.1,547,7.5,499,4.4,473,5.5
New Haven School District,0930011,Fair Haven Self Contained ID,0938711,ELA,*,*,*,*,*,*,*,*,6,*,*,*
New Haven School District,0930011,Fair Haven Self Contained ID,0938711,Math,*,*,*,*,*,*,*,*,6,*,*,*
New Haven School District,0930011,Family Academy of Multilingual Exploration,0934111,ELA,*,*,*,*,*,*,*,*,290,10.7,303,11.6
New Haven School District,0930011,Family Academy of Multilingual Exploration,0934111,Math,*,*,*,*,*,*,*,*,290,*,303,5.6
New Haven School District,0930011,Hill Central Music Academy,0930711,ELA,309,21.4,303,20.5,310,18.1,303,22.1,274,11.3,266,9.8
New Haven School District,0930011,Hill Central Music Academy,0930711,Math,310,11.3,302,13.9,311,10,303,13.5,276,3.6,251,2.4
New Haven School District,0930011,Hill Regional Career High School,0936311,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Hill Regional Career High School,0936311,Math,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,John C. Daniels,0931311,ELA,269,37.5,273,39.2,305,34.8,289,39.4,273,23.8,286,24.1
New Haven School District,0930011,John C. Daniels,0931311,Math,269,21.9,270,24.4,305,26.6,289,17.6,269,8.6,285,13.7
New Haven School District,0930011,John S. Martinez Sea and Sky STEM School,0930811,ELA,337,24.9,338,23.7,340,33.2,338,36.4,314,25.8,312,22.1
New Haven School District,0930011,John S. Martinez Sea and Sky STEM School,0930811,Math,337,13.6,338,22.2,340,20.3,338,25.7,311,10.6,311,15.4
New Haven School District,0930011,King/Robinson Magnet School,0933011,ELA,300,32.7,313,25.6,323,23.2,304,26,278,14.7,266,17.3
New Haven School District,0930011,King/Robinson Magnet School,0933011,Math,299,16.7,310,15.8,322,12.1,304,16.4,274,5.1,266,5.6
New Haven School District,0930011,Lincoln-Bassett School,0932011,ELA,158,19.6,171,22.8,180,19.4,175,12,142,11.3,132,12.9
New Haven School District,0930011,Lincoln-Bassett School,0932011,Math,159,16.4,171,28.7,180,7.8,174,10.3,144,5.6,132,12.1
New Haven School District,0930011,Mauro-Sheridan Magnet School,0931911,ELA,284,52.1,301,49.2,312,55.1,345,53.3,326,45.4,312,39.4
New Haven School District,0930011,Mauro-Sheridan Magnet School,0931911,Math,281,31,299,40.1,310,45.8,343,44,325,24,308,21.4
New Haven School District,0930011,NHPS Self Contained Autism,0934411,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,NHPS Self Contained Autism,0934411,Math,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,NHPS Self Contained Intellectually Disabled,0935011,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,NHPS Self Contained Intellectually Disabled,0935011,Math,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Nathan Hale School,0931411,ELA,297,47.8,300,52.7,300,50.3,299,46.2,309,33,320,31.9
New Haven School District,0930011,Nathan Hale School,0931411,Math,297,32.3,299,38.1,301,39.9,299,33.4,305,19.3,321,18.1
New Haven School District,0930011,Nathan Hale Self Contained ID,0937711,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Nathan Hale Self Contained ID,0937711,Math,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Polly T. McCabe Center,0939211,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Polly T. McCabe Center,0939211,Math,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Quinnipiac Real World Math STEM School,0933511,ELA,126,26.2,182,18.1,147,25.9,137,31.4,*,*,*,*
New Haven School District,0930011,Quinnipiac Real World Math STEM School,0933511,Math,126,20.6,181,17.7,147,21.8,137,24.1,*,*,*,*
New Haven School District,0930011,Riverside Education Academy,0939111,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Riverside Education Academy,0939111,Math,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,ELA,348,19.8,320,19.4,324,23.1,304,28.6,295,9.2,290,5.5
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,Math,347,10.4,320,9.1,324,11.1,304,10.9,292,2.7,288,2.1
New Haven School District,0930011,Ross/Woodward School,0931011,ELA,399,33.8,387,35.4,385,34.5,394,32.2,380,19.5,351,19.7
New Haven School District,0930011,Ross/Woodward School,0931011,Math,398,11.8,386,18.1,384,13.3,394,13.2,377,5.3,350,8.6
New Haven School District,0930011,Strong 21st Century Communications Magnet and SCSU Lab School,0932811,ELA,165,26.7,141,23.4,103,29.1,99,29.3,*,*,*,*
New Haven School District,0930011,Strong 21st Century Communications Magnet and SCSU Lab School,0932811,Math,166,16.3,141,12.8,103,23.3,99,20.2,*,*,*,*
New Haven School District,0930011,Truman School,0932911,ELA,317,18.6,339,22.1,373,23.1,363,27.5,318,10.7,315,12.1
New Haven School District,0930011,Truman School,0932911,Math,318,12.6,340,14.1,373,12.6,361,20.8,315,5.1,314,7.3
New Haven School District,0930011,West Rock Authors Academy,0934911,ELA,68,36.8,72,51.4,67,53.7,62,22.6,*,*,*,*
New Haven School District,0930011,West Rock Authors Academy,0934911,Math,68,50,72,31.9,67,*,62,21,*,*,*,*
New Haven School District,0930011,West Rock Self Contained Autism,0938411,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,West Rock Self Contained Autism,0938411,Math,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Wexler Grant Self Contained,0938611,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Wexler Grant Self Contained,0938611,Math,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Wexler/Grant Community School,0933211,ELA,246,22,257,21,252,21.8,231,25.1,235,14.5,203,9.9
New Haven School District,0930011,Wexler/Grant Community School,0933211,Math,246,8.9,257,6.2,252,4,229,10.9,233,3.4,203,8.4
New Haven School District,0930011,Wilbur Cross High School,0936111,ELA,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Wilbur Cross High School,0936111,Math,*,*,*,*,*,*,*,*,*,*,*,*
