"Smarter Balanced Assessments, Trend",,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades Combined, Special Education Status (SWD)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,Year,,,,,,,,,,,
,,,,2015-16,,2016-17,,2017-18,,2018-19,,2021-22,,2022-23,
District,District Code,Subject,Special Education Status (SWD),Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%
Regional School District 07,2070012,Math,Y,45,20,53,11.3,59,*,57,*,53,18.9,49,20.4
Regional School District 08,2080012,ELA,N,494,*,446,*,402,*,414,*,312,*,298,*
Regional School District 08,2080012,ELA,Y,64,17.2,60,20,62,21,70,15.7,64,23.4,68,22.1
Regional School District 08,2080012,Math,N,494,64.8,445,71.7,401,70.1,414,*,311,*,298,*
Regional School District 08,2080012,Math,Y,64,12.5,60,15,62,11.3,70,12.9,64,14.1,68,14.7
Regional School District 10,2100012,ELA,N,1027,74.2,1017,75.9,969,79.5,895,78.5,868,67.4,821,69.9
Regional School District 10,2100012,ELA,Y,91,22,110,25.5,110,29.1,117,24.8,127,22,141,30.5
Regional School District 10,2100012,Math,N,1026,*,1014,71.8,969,69.9,895,75.1,866,57.9,820,64.9
Regional School District 10,2100012,Math,Y,91,17.6,110,22.7,110,25.5,116,27.6,127,16.5,141,24.8
Regional School District 11,2110012,ELA,N,75,*,80,*,75,*,72,*,67,*,84,*
Regional School District 11,2110012,ELA,Y,15,*,16,*,14,*,15,*,12,*,14,*
Regional School District 11,2110012,Math,N,75,*,80,*,75,*,72,*,67,*,83,*
Regional School District 11,2110012,Math,Y,14,*,16,*,15,*,15,*,12,*,14,*
Regional School District 12,2120012,ELA,N,262,*,247,*,241,*,229,83,237,*,238,*
Regional School District 12,2120012,ELA,Y,48,*,41,31.7,37,29.7,41,48.8,35,*,44,*
Regional School District 12,2120012,Math,N,261,*,245,*,240,*,228,83.3,237,77.6,238,*
Regional School District 12,2120012,Math,Y,48,29.2,41,26.8,36,*,41,*,35,20,43,18.6
Regional School District 13,2130012,ELA,N,707,*,688,*,653,77.5,574,80.8,443,74.7,473,72.7
Regional School District 13,2130012,ELA,Y,111,18.9,112,22.3,114,25.4,130,24.6,155,21.3,150,26
Regional School District 13,2130012,Math,N,706,*,688,*,652,*,574,74.7,442,57.5,471,*
Regional School District 13,2130012,Math,Y,111,9,112,13.4,113,12.4,130,19.2,154,12.3,147,16.3
Regional School District 14,2140012,ELA,N,573,*,595,*,559,*,537,*,486,*,467,69
Regional School District 14,2140012,ELA,Y,87,20.7,104,20.2,106,17.9,112,17.9,102,20.6,128,25.8
Regional School District 14,2140012,Math,N,572,*,595,*,559,53.7,537,*,483,*,466,66.1
Regional School District 14,2140012,Math,Y,87,*,104,*,106,7.5,112,17,102,18.6,127,17.3
Regional School District 15,2150012,ELA,N,1586,83.9,1485,82.7,1392,79.2,1328,82.2,1322,65.4,1326,66.5
Regional School District 15,2150012,ELA,Y,210,29.5,226,34.5,250,32.4,250,36.8,253,20.9,270,23.7
Regional School District 15,2150012,Math,N,1586,71.2,1485,75.8,1393,74.2,1327,79.4,1309,65.5,1323,67.8
Regional School District 15,2150012,Math,Y,207,17.4,224,23.7,249,19.3,250,25.2,250,18.4,269,24.9
Regional School District 16,2160012,ELA,N,862,71.7,868,70.6,867,*,841,77.1,764,*,724,71.1
Regional School District 16,2160012,ELA,Y,138,19.6,117,27.4,130,25.4,125,22.4,123,20.3,150,26
Regional School District 16,2160012,Math,N,858,*,863,*,868,67.1,841,*,764,*,722,69.9
Regional School District 16,2160012,Math,Y,137,13.1,116,15.5,130,19.2,126,14.3,122,13.9,151,20.5
Regional School District 17,2170012,ELA,N,870,81.6,849,82.2,782,83.8,746,81,650,79.2,655,82.1
Regional School District 17,2170012,ELA,Y,185,34.6,177,32.2,177,29.9,170,32.4,124,27.4,143,31.5
Regional School District 17,2170012,Math,N,867,68.9,847,71.2,779,73.8,746,72.3,650,*,654,71.3
Regional School District 17,2170012,Math,Y,183,21.9,175,25.7,177,25.4,168,16.7,124,13.7,142,17.6
Regional School District 18,2180012,ELA,N,525,86.3,480,85,471,86.4,453,85,445,81.1,452,76.3
Regional School District 18,2180012,ELA,Y,75,40,75,46.7,77,46.8,70,44.3,70,45.7,75,37.3
Regional School District 18,2180012,Math,N,525,80.8,479,84.6,470,84.7,452,85.6,443,77.2,452,79.4
Regional School District 18,2180012,Math,Y,75,37.3,74,36.5,76,39.5,70,37.1,70,27.1,75,36
Ridgefield School District,1180011,ELA,N,2102,87.5,2021,85.1,1913,86.9,1879,89.4,1662,85.3,1668,87.1
Ridgefield School District,1180011,ELA,Y,221,33.5,249,34.9,280,41.8,285,47.4,304,43.1,350,42.3
Ridgefield School District,1180011,Math,N,2096,76.1,2014,75.6,1911,79.3,1871,85,1635,79.2,1655,83.7
Ridgefield School District,1180011,Math,Y,222,17.6,249,23.3,279,24.4,285,28.8,299,31.8,348,37.4
Rocky Hill School District,1190011,ELA,N,1034,*,1060,75.4,1087,83,1124,83.2,1026,79.4,1020,75.1
Rocky Hill School District,1190011,ELA,Y,100,21,110,23.6,122,28.7,149,24.8,149,25.5,144,18.1
Rocky Hill School District,1190011,Math,N,1033,61.4,1060,*,1084,*,1124,75.7,1027,*,1019,*
Rocky Hill School District,1190011,Math,Y,100,10,110,13.6,122,18,148,18.2,149,17.4,143,14.7
Salem School District,1210011,ELA,N,203,*,215,*,213,*,232,*,206,*,216,*
Salem School District,1210011,ELA,Y,43,*,47,*,41,29.3,45,*,42,*,47,23.4
Salem School District,1210011,Math,N,203,80.3,215,*,213,*,232,*,207,*,216,62
Salem School District,1210011,Math,Y,43,23.3,47,19.1,41,26.8,44,22.7,42,16.7,47,12.8
Salisbury School District,1220011,ELA,N,146,*,154,*,170,*,162,*,164,*,164,68.9
Salisbury School District,1220011,ELA,Y,14,*,15,*,12,*,18,*,17,*,21,33.3
Salisbury School District,1220011,Math,N,146,*,154,*,170,*,162,*,164,*,164,*
Salisbury School District,1220011,Math,Y,14,*,15,*,12,*,18,*,17,*,21,*
Scotland School District,1230011,ELA,N,48,*,51,*,49,*,38,*,40,*,33,*
Scotland School District,1230011,ELA,Y,7,*,7,*,6,*,8,*,9,*,10,*
Scotland School District,1230011,Math,N,48,*,51,*,50,*,38,*,40,*,33,*
Scotland School District,1230011,Math,Y,7,*,7,*,6,*,8,*,9,*,10,*
Seymour School District,1240011,ELA,N,917,*,927,62.2,889,*,846,*,818,*,804,*
Seymour School District,1240011,ELA,Y,139,10.1,130,10,139,9.4,156,10.3,141,9.9,142,14.1
Seymour School District,1240011,Math,N,916,55.1,924,*,889,55.3,846,*,819,*,803,54.8
Seymour School District,1240011,Math,Y,139,4.3,130,*,138,8,156,5.8,140,10,142,9.9
Sharon School District,1250011,ELA,N,84,*,83,*,76,*,62,*,46,*,47,*
Sharon School District,1250011,ELA,Y,18,*,18,*,18,*,17,*,17,*,16,*
Sharon School District,1250011,Math,N,84,*,82,*,74,*,62,*,46,*,47,*
Sharon School District,1250011,Math,Y,18,*,18,*,18,*,17,*,17,*,16,*
Shelton School District,1260011,ELA,N,1959,79.3,1858,77.2,1871,79.9,1863,78.5,1788,66.9,1778,61.1
Shelton School District,1260011,ELA,Y,331,20.5,305,22.6,301,24.3,321,26.2,335,20.6,345,22.9
Shelton School District,1260011,Math,N,1955,63.7,1857,65.3,1871,70.5,1862,69.6,1784,59.8,1774,61.9
Shelton School District,1260011,Math,Y,331,14.2,304,12.8,300,18.3,320,17.5,334,14.7,343,18.1
Sherman School District,1270011,ELA,N,153,*,167,*,162,70.4,155,*,148,*,133,*
Sherman School District,1270011,ELA,Y,21,*,17,*,28,35.7,27,*,30,*,23,30.4
Sherman School District,1270011,Math,N,153,*,165,*,161,62.7,155,*,146,65.8,133,*
Sherman School District,1270011,Math,Y,21,*,17,*,27,22.2,27,33.3,30,20,21,*
Side By Side Charter School District,2700013,ELA,N,117,*,116,*,115,*,114,*,114,*,112,*
Side By Side Charter School District,2700013,ELA,Y,12,*,12,*,12,*,16,*,17,*,18,*
Side By Side Charter School District,2700013,Math,N,117,*,116,*,115,*,114,*,114,*,112,*
Side By Side Charter School District,2700013,Math,Y,11,*,12,*,12,*,16,*,17,*,18,*
Simsbury School District,1280011,ELA,N,1715,85.9,1636,85.9,1604,88.3,1511,86.6,1524,82.5,1576,82.2
Simsbury School District,1280011,ELA,Y,215,36.7,213,37.1,228,45.2,224,48.2,283,36.4,274,38
Simsbury School District,1280011,Math,N,1704,73.5,1630,75.9,1602,75.3,1511,76.6,1523,74.4,1575,79
Simsbury School District,1280011,Math,Y,213,20.2,208,17.8,224,21,224,29,282,25.2,273,28.6
Somers School District,1290011,ELA,N,586,*,576,*,568,*,494,*,477,*,508,*
Somers School District,1290011,ELA,Y,79,22.8,86,14,76,11.8,87,16.1,93,12.9,100,24
Somers School District,1290011,Math,N,584,*,574,*,563,*,493,60.4,477,55.1,508,*
Somers School District,1290011,Math,Y,79,13.9,86,16.3,76,15.8,88,13.6,93,7.5,100,13
South Windsor School District,1320011,ELA,N,1623,83,1660,81,1691,80.3,1759,80.3,2005,80.4,2093,75.4
South Windsor School District,1320011,ELA,Y,222,30.2,226,31,215,26,215,27.4,256,23,250,18
South Windsor School District,1320011,Math,N,1620,75.9,1658,75.9,1691,75.2,1759,76.9,2004,73.6,2083,74.1
South Windsor School District,1320011,Math,Y,221,23.5,226,24.3,215,21.9,214,21.5,254,16.5,244,13.9
Southington School District,1310011,ELA,N,2724,72.2,2644,73.9,2557,75.6,2507,75.2,2327,71.7,2352,70.2
Southington School District,1310011,ELA,Y,363,19.8,391,22,416,20.2,404,23.8,392,19.1,416,20.7
Southington School District,1310011,Math,N,2721,62.5,2642,65.6,2555,65.4,2507,69.6,2324,65.9,2349,69
Southington School District,1310011,Math,Y,362,13.8,391,14.1,418,14.1,401,18,388,13.7,413,16.7
Sprague School District,1330011,ELA,N,188,*,160,*,158,*,149,*,141,*,145,*
Sprague School District,1330011,ELA,Y,31,*,33,*,36,*,32,*,26,*,28,*
Sprague School District,1330011,Math,N,188,*,160,*,158,*,149,*,140,*,144,*
Sprague School District,1330011,Math,Y,31,*,33,*,36,*,32,*,26,*,28,*
Stafford School District,1340011,ELA,N,587,*,594,*,614,*,598,*,515,*,472,60
Stafford School District,1340011,ELA,Y,82,22,80,16.3,72,16.7,95,15.8,122,10.7,136,14.7
Stafford School District,1340011,Math,N,587,*,592,*,612,45.3,598,*,514,*,471,*
Stafford School District,1340011,Math,Y,82,9.8,80,12.5,72,9.7,95,10.5,122,8.2,133,15
Stamford School District,1350011,ELA,N,6242,54.7,6304,52.9,6244,54,6286,53.7,5999,46.6,5968,43.5
Stamford School District,1350011,ELA,Y,750,8.1,777,8.6,894,8.8,964,9.3,1105,8.5,1149,8
Stamford School District,1350011,Math,N,6237,45.3,6295,48.4,6235,46.8,6284,48.2,5982,36.7,5955,37.5
Stamford School District,1350011,Math,Y,748,5.7,773,7.2,890,7.4,951,7.2,1092,5.6,1139,5.7
Sterling School District,1360011,ELA,N,249,*,246,*,207,*,209,*,174,*,160,*
Sterling School District,1360011,ELA,Y,30,*,28,*,30,*,31,*,35,*,35,*
Sterling School District,1360011,Math,N,249,*,245,*,207,*,208,*,174,*,160,*
Sterling School District,1360011,Math,Y,30,*,28,*,30,*,31,*,35,*,35,*
Stonington School District,1370011,ELA,N,825,79.4,801,83,790,83.3,742,86.3,688,79.5,666,78.8
Stonington School District,1370011,ELA,Y,147,25.2,146,28.8,141,26.2,154,33.1,103,32,90,16.7
Stonington School District,1370011,Math,N,826,71.3,801,73.8,789,71.4,742,75.7,687,71.5,666,74.6
Stonington School District,1370011,Math,Y,146,16.4,145,21.4,141,19.1,152,21.1,102,19.6,89,20.2
Stratford School District,1380011,ELA,N,2856,54.6,2850,*,2769,54.5,2694,54.7,2573,45.4,2474,44.7
Stratford School District,1380011,ELA,Y,349,8.3,387,8.8,394,8.4,438,9.6,477,9.6,508,9.4
Stratford School District,1380011,Math,N,2852,33.2,2847,34.8,2765,36.5,2694,40.6,2565,29.9,2454,32.2
Stratford School District,1380011,Math,Y,348,5.2,387,3.6,394,4.6,438,6.6,476,6.7,493,6.9
Suffield School District,1390011,ELA,N,909,*,857,*,813,*,758,77.2,717,*,739,67.8
Suffield School District,1390011,ELA,Y,101,18.8,110,20,127,18.9,116,20.7,123,18.7,128,23.4
Suffield School District,1390011,Math,N,905,*,854,*,807,60.8,760,*,719,68,737,67.4
Suffield School District,1390011,Math,Y,101,12.9,108,13,126,12.7,116,12.1,124,19.4,128,19.5
The Bridge Academy District,2690013,ELA,N,84,*,79,*,81,*,79,*,84,*,85,*
The Bridge Academy District,2690013,ELA,Y,14,*,11,*,13,*,16,*,17,*,11,*
The Bridge Academy District,2690013,Math,N,84,*,78,*,80,*,78,*,84,*,85,*
The Bridge Academy District,2690013,Math,Y,14,*,11,*,13,*,16,*,17,*,11,*
The Gilbert School District,9020022,ELA,N,141,*,140,*,131,*,130,*,129,*,116,*
The Gilbert School District,9020022,ELA,Y,27,*,25,*,28,0,20,*,30,*,20,*
The Gilbert School District,9020022,Math,N,140,*,139,*,131,*,130,*,131,*,115,*
The Gilbert School District,9020022,Math,Y,27,*,25,*,29,*,18,*,30,*,20,*
Thomaston School District,1400011,ELA,N,387,*,363,*,324,69.8,333,62.5,327,*,334,*
Thomaston School District,1400011,ELA,Y,65,12.3,69,*,69,10.1,63,11.1,55,18.2,49,*
Thomaston School District,1400011,Math,N,387,49.4,363,*,324,*,332,46.4,323,*,334,*
Thomaston School District,1400011,Math,Y,66,9.1,69,11.6,68,13.2,63,11.1,54,16.7,47,*
Thompson School District,1410011,ELA,N,431,*,427,47.8,420,*,386,*,366,50.8,340,*
Thompson School District,1410011,ELA,Y,45,*,52,13.5,55,*,62,*,82,12.2,81,14.8
Thompson School District,1410011,Math,N,433,*,427,*,419,*,385,*,365,39.5,336,39.6
Thompson School District,1410011,Math,Y,44,*,52,*,55,*,60,*,81,7.4,80,16.3
Tolland School District,1420011,ELA,N,1073,*,1004,*,950,74.9,882,*,818,*,805,*
Tolland School District,1420011,ELA,Y,133,15.8,134,18.7,149,23.5,152,19.7,136,16.2,142,21.8
Tolland School District,1420011,Math,N,1070,*,1003,*,949,*,878,67.3,819,*,804,76.2
Tolland School District,1420011,Math,Y,134,17.2,134,11.9,149,12.8,151,10.6,136,9.6,141,19.9
Torrington School District,1430011,ELA,N,1655,51.4,1635,50.2,1633,53.7,1592,51.8,1574,*,1511,*
Torrington School District,1430011,ELA,Y,344,11.9,352,10.8,339,12.7,374,12.6,321,5.6,325,7.1
Torrington School District,1430011,Math,N,1648,30.9,1634,32.1,1632,35.8,1591,37.2,1556,29.5,1506,31.5
Torrington School District,1430011,Math,Y,342,5,350,5.1,336,6.5,373,5.1,314,3.2,321,3.4
Trailblazers Academy District,2780013,ELA,N,89,15.7,83,8.4,81,16,92,*,*,*,*,*
Trailblazers Academy District,2780013,ELA,Y,35,0,39,0,31,0,29,*,*,*,*,*
Trailblazers Academy District,2780013,Math,N,87,*,84,*,82,*,91,*,*,*,*,*
Trailblazers Academy District,2780013,Math,Y,33,0,41,0,31,0,29,0,*,*,*,*
Trumbull School District,1440011,ELA,N,2655,87.1,2739,86.6,2673,86.6,2669,85.9,2649,79.4,2665,80.4
Trumbull School District,1440011,ELA,Y,309,35.9,311,36.3,328,34.8,346,35.8,394,31.5,409,35.5
Trumbull School District,1440011,Math,N,2654,81.8,2737,82.6,2671,82.3,2669,82.1,2646,74.9,2664,77.9
Trumbull School District,1440011,Math,Y,309,29.8,309,30.1,329,28.6,341,32.6,393,24.2,407,31
Unified School District #2,3470015,ELA,N,7,*,8,*,*,*,*,*,*,*,*,*
Unified School District #2,3470015,ELA,Y,23,*,16,*,*,*,*,*,*,0,*,*
Unified School District #2,3470015,Math,N,7,*,8,*,*,*,6,*,*,*,*,*
Unified School District #2,3470015,Math,Y,24,0,15,*,*,0,31,*,*,0,*,*
Union School District,1450011,ELA,N,40,*,37,*,*,*,23,*,27,*,31,*
Union School District,1450011,ELA,Y,9,*,9,*,*,*,6,*,6,*,6,*
Union School District,1450011,Math,N,40,*,37,*,*,*,23,*,27,*,31,*
Union School District,1450011,Math,Y,9,*,9,*,*,*,6,*,6,*,6,*
Vernon School District,1460011,ELA,N,1171,*,1188,*,1175,*,1172,61.7,1084,59.4,1093,61.2
Vernon School District,1460011,ELA,Y,218,9.6,211,9,226,9.7,231,10.8,246,13.8,242,13.2
Vernon School District,1460011,Math,N,1171,*,1186,*,1175,*,1170,54.4,1077,50.8,1093,51.7
Vernon School District,1460011,Math,Y,216,5.1,210,5.7,225,4,226,9.3,240,8.8,241,9.1
Voluntown School District,1470011,ELA,N,136,*,137,83.9,131,84,132,*,127,63.8,117,*
Voluntown School District,1470011,ELA,Y,38,*,40,*,35,17.1,36,*,24,*,24,*
Voluntown School District,1470011,Math,N,136,*,137,78.1,131,*,132,*,127,*,117,*
Voluntown School District,1470011,Math,Y,38,*,40,15,35,*,36,*,24,*,24,*
Wallingford School District,1480011,ELA,N,2373,*,2284,58.7,2184,*,2076,60.1,1873,58.7,1846,55.9
Wallingford School District,1480011,ELA,Y,293,14.3,316,13.6,361,15.2,359,13.9,411,12.4,419,12.9
Wallingford School District,1480011,Math,N,2371,*,2280,*,2161,*,2076,48.6,1864,44.7,1843,47.2
Wallingford School District,1480011,Math,Y,293,9.9,314,9.9,353,8.8,355,8.7,406,7.4,409,12
Waterbury School District,1510011,ELA,N,6861,32,6909,31.4,7001,31.9,6887,36.3,6650,27.8,6568,26.7
Waterbury School District,1510011,ELA,Y,1533,4,1582,2.7,1653,3.3,1620,4.7,1526,5.1,1523,5
Waterbury School District,1510011,Math,N,6862,19,6907,21,6986,23.1,6872,24.2,6614,14.9,6540,16.9
Waterbury School District,1510011,Math,Y,1536,2.5,1574,2.4,1645,2.6,1619,3.3,1512,1.9,1515,2.4
Waterford School District,1520011,ELA,N,1030,74.2,1019,73,961,76.3,933,79.1,889,69,859,63.2
Waterford School District,1520011,ELA,Y,183,20.2,175,22.9,188,25,181,23.8,171,18.1,172,15.1
Waterford School District,1520011,Math,N,1031,57.5,1019,59.5,961,64.5,933,74.2,887,*,856,61.3
Waterford School District,1520011,Math,Y,183,13.1,175,17.1,189,16.4,180,18.3,168,14.9,171,11.1
Watertown School District,1530011,ELA,N,1133,*,1109,69.2,1121,73,1085,71.2,972,*,988,*
Watertown School District,1530011,ELA,Y,173,16.2,160,21.9,159,20.8,171,19.3,169,12.4,193,13
Watertown School District,1530011,Math,N,1132,*,1106,*,1120,57.1,1083,58.4,971,*,987,52.6
Watertown School District,1530011,Math,Y,173,8.1,159,11.3,159,10.7,170,14.1,168,10.7,193,10.4
West Hartford School District,1550011,ELA,N,3960,76.6,3985,76.7,3866,75.7,3718,76.6,3354,74.8,3330,72.3
West Hartford School District,1550011,ELA,Y,431,20.6,460,21.7,470,21.7,521,25.9,624,23.2,667,23.1
West Hartford School District,1550011,Math,N,3949,62.6,3985,66.3,3856,66.2,3709,68,3336,64.8,3323,67.6
West Hartford School District,1550011,Math,Y,428,14.3,455,15.4,469,17.3,516,20.2,612,21.1,659,18.2
West Haven School District,1560011,ELA,N,2263,*,2299,51.3,2306,*,2308,54.7,2154,42.9,2108,43.5
West Haven School District,1560011,ELA,Y,349,10,348,9.2,363,11.8,409,13.4,467,11.1,458,13.1
West Haven School District,1560011,Math,N,2261,*,2293,*,2304,44.7,2302,47.4,2147,33.2,2097,38.6
West Haven School District,1560011,Math,Y,346,7.2,350,7.1,363,9.6,404,10.4,455,8.4,454,8.8
Westbrook School District,1540011,ELA,N,272,*,274,*,263,80.6,236,*,207,*,203,68.5
Westbrook School District,1540011,ELA,Y,50,30,55,25.5,58,36.2,46,*,41,26.8,33,21.2
Westbrook School District,1540011,Math,N,272,*,274,*,263,77.6,236,74.6,207,67.1,203,73.9
Westbrook School District,1540011,Math,Y,50,26,55,29.1,58,32.8,46,41.3,41,19.5,33,18.2
Weston School District,1570011,ELA,N,1003,83.2,987,79.1,974,84.1,957,82.5,868,84.8,841,87
Weston School District,1570011,ELA,Y,82,31.7,103,29.1,104,32.7,115,36.5,122,39.3,140,35
Weston School District,1570011,Math,N,1001,*,984,78.4,973,80.4,953,80,869,80,841,81.8
Weston School District,1570011,Math,Y,82,*,103,22.3,104,22.1,115,34.8,120,34.2,140,40
Westport School District,1580011,ELA,N,2330,87.3,2298,86.2,2240,89,2150,89.5,2011,85.6,2047,85.7
Westport School District,1580011,ELA,Y,268,38.1,261,32.6,273,38.5,283,39.9,322,37.3,332,32.5
Westport School District,1580011,Math,N,2326,80.3,2293,80,2240,87.9,2150,89.9,2010,83.3,2043,87.5
Westport School District,1580011,Math,Y,267,23.6,261,23.8,273,32.6,285,33.7,321,30.8,332,30.4
Wethersfield School District,1590011,ELA,N,1377,73.9,1371,72.1,1385,70.5,1391,71.7,1420,65.7,1425,64.6
Wethersfield School District,1590011,ELA,Y,226,21.2,216,24.1,219,26.5,213,23,193,16.6,195,13.8
Wethersfield School District,1590011,Math,N,1379,*,1369,65.5,1384,63.5,1389,64.4,1416,*,1422,52.1
Wethersfield School District,1590011,Math,Y,226,15.5,215,16.7,219,15.1,213,17.4,192,9.4,194,9.3
Willington School District,1600011,ELA,N,226,*,232,*,243,*,236,*,217,*,214,*
Willington School District,1600011,ELA,Y,50,14,42,26.2,42,28.6,42,26.2,43,*,45,*
Willington School District,1600011,Math,N,226,*,232,*,243,60.1,236,*,216,*,214,*
Willington School District,1600011,Math,Y,48,*,42,21.4,42,19,42,26.2,42,*,45,*
Wilton School District,1610011,ELA,N,1681,86.3,1606,83.2,1599,86.7,1517,89.2,1388,85.7,1371,86.7
Wilton School District,1610011,ELA,Y,268,38.8,248,28.6,246,38.2,264,39.8,275,40.4,263,39.9
Wilton School District,1610011,Math,N,1680,73.8,1606,75.7,1599,80.5,1519,83.6,1379,82.5,1370,86.5
Wilton School District,1610011,Math,Y,268,22.8,246,25.6,243,25.9,263,24.3,268,32.8,259,39.8
Winchester School District,1620011,ELA,N,267,*,261,47.1,240,*,237,57,234,56.4,265,*
Winchester School District,1620011,ELA,Y,59,15.3,57,12.3,52,21.2,57,14,51,11.8,55,*
Winchester School District,1620011,Math,N,266,32.3,260,*,239,*,237,*,234,*,265,51.3
Winchester School District,1620011,Math,Y,57,15.8,56,*,51,*,57,21.1,51,*,55,10.9
Windham School District,1630011,ELA,N,1294,42.4,1292,44.5,1354,40.2,1334,*,1245,31.3,1235,33.9
Windham School District,1630011,ELA,Y,270,7,278,6.5,297,6.4,307,6.5,291,4.5,283,4.2
Windham School District,1630011,Math,N,1292,29.4,1289,32,1350,34.1,1329,37.8,1241,24.3,1228,27.9
Windham School District,1630011,Math,Y,266,4.9,278,6.5,295,6.1,305,4.9,286,2.1,281,3.9
Windsor Locks School District,1650011,ELA,N,602,*,582,*,554,*,569,*,543,*,558,*
Windsor Locks School District,1650011,ELA,Y,111,10.8,101,8.9,102,11.8,107,10.3,97,9.3,108,9.3
Windsor Locks School District,1650011,Math,N,591,43,582,46.7,555,*,569,48,543,42.9,557,44
Windsor Locks School District,1650011,Math,Y,109,5.5,99,6.1,102,*,107,6.5,97,8.2,108,6.5
Windsor School District,1640011,ELA,N,1144,*,1156,*,1183,*,1157,*,1097,46.5,1094,49.4
Windsor School District,1640011,ELA,Y,209,5.3,207,7.2,197,6.1,210,7.6,270,9.6,279,7.5
Windsor School District,1640011,Math,N,1146,*,1154,*,1177,*,1152,*,1096,38.4,1084,41.7
Windsor School District,1640011,Math,Y,206,4.9,203,6.4,197,8.1,207,8.7,262,6.5,273,6.6
Wolcott School District,1660011,ELA,N,957,*,902,*,887,77.7,862,78,856,*,810,*
Wolcott School District,1660011,ELA,Y,127,19.7,116,19,117,21.4,125,29.6,134,20.1,142,23.9
Wolcott School District,1660011,Math,N,957,*,902,*,887,*,862,*,857,56.1,810,61.7
Wolcott School District,1660011,Math,Y,127,11.8,116,18.1,117,20.5,125,18.4,131,12.2,140,17.1
Woodbridge School District,1670011,ELA,N,377,*,374,*,406,*,421,*,427,86.2,411,*
Woodbridge School District,1670011,ELA,Y,40,*,49,22.4,62,24.2,47,27.7,60,40,58,34.5
Woodbridge School District,1670011,Math,N,376,*,374,*,403,*,417,*,427,83.6,412,*
Woodbridge School District,1670011,Math,Y,40,20,48,20.8,61,18,47,14.9,60,26.7,59,*
Woodstock School District,1690011,ELA,N,507,*,516,*,513,*,487,*,444,*,431,*
Woodstock School District,1690011,ELA,Y,58,22.4,56,19.6,59,22,59,16.9,69,*,78,11.5
Woodstock School District,1690011,Math,N,505,*,512,44.9,511,*,487,*,444,*,431,*
Woodstock School District,1690011,Math,Y,58,*,55,10.9,59,*,59,*,69,*,78,*
Booker T. Washington Academy District,2950013,ELA,N,*,*,31,74.2,*,*,*,*,282,*,245,*
Booker T. Washington Academy District,2950013,ELA,Y,*,*,*,*,*,*,*,*,27,0,25,*
Booker T. Washington Academy District,2950013,Math,N,*,*,31,*,*,*,*,*,282,*,244,*
Booker T. Washington Academy District,2950013,Math,Y,*,*,*,*,*,*,*,*,27,*,25,*
Elm City Montessori School District,2910013,ELA,N,*,*,*,*,*,*,*,*,90,*,95,*
Elm City Montessori School District,2910013,ELA,Y,*,*,*,*,*,*,*,*,14,*,18,*
Elm City Montessori School District,2910013,Math,N,*,*,*,*,*,*,*,*,90,*,95,*
Elm City Montessori School District,2910013,Math,Y,*,*,*,*,*,*,*,*,14,*,18,*
Stamford Charter School for Excellence District,2960013,ELA,N,*,*,*,*,*,*,90,*,234,*,273,79.9
Stamford Charter School for Excellence District,2960013,ELA,Y,*,*,*,*,*,*,12,*,26,*,24,25
Stamford Charter School for Excellence District,2960013,Math,N,*,*,*,*,*,*,90,*,234,*,273,*
Stamford Charter School for Excellence District,2960013,Math,Y,*,*,*,*,*,*,12,*,26,*,24,*
Goodwin University Educational Services (GUES),2310018,ELA,N,*,*,*,*,*,*,*,*,243,*,308,*
Goodwin University Educational Services (GUES),2310018,ELA,Y,*,*,*,*,*,*,*,*,57,*,69,*
Goodwin University Educational Services (GUES),2310018,Math,N,*,*,*,*,*,*,*,*,243,*,308,*
Goodwin University Educational Services (GUES),2310018,Math,Y,*,*,*,*,*,*,*,*,57,0,69,*
