"Smarter Balanced Assessments, Trend",,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades Combined, Gender",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,Year,,,,,,,,,,,
,,,,2015-16,,2016-17,,2017-18,,2018-19,,2021-22,,2022-23,
District,District Code,Subject,Gender,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%
Pomfret School District,1120011,Math,Male,141,65.2,132,61.4,146,58.9,144,63.9,139,66.9,137,73.7
Portland School District,1130011,ELA,Female,312,82.4,296,80.1,291,77.3,291,71.1,268,65.3,282,68.1
Portland School District,1130011,ELA,Male,317,69.1,317,65.9,310,62.9,307,58,326,55.2,338,56.2
Portland School District,1130011,Math,Female,312,61.5,294,65.3,290,65.9,290,62.4,268,50.7,280,53.9
Portland School District,1130011,Math,Male,317,64.7,317,60.3,310,61,307,60.6,326,53.7,338,55
Preston School District,1140011,ELA,Female,145,71.7,150,69.3,137,66.4,144,63.9,121,55.4,125,68.8
Preston School District,1140011,ELA,Male,124,60.5,129,62,136,53.7,129,62,142,51.4,139,58.3
Preston School District,1140011,Math,Female,145,54.5,151,48.3,137,44.5,144,47.9,121,33.9,125,44.8
Preston School District,1140011,Math,Male,123,56.1,129,54.3,136,52.2,129,55,142,45.8,140,49.3
Putnam School District,1160011,ELA,Female,257,53.3,261,60.2,244,54.9,244,54.1,251,39.8,239,38.1
Putnam School District,1160011,ELA,Male,265,44.9,275,42.9,277,52,279,50.2,255,36.5,267,29.6
Putnam School District,1160011,Math,Female,256,35.9,256,34.4,243,36.6,243,39.9,248,31,239,25.9
Putnam School District,1160011,Math,Male,264,36.7,269,41.3,277,41.5,277,39.7,251,32.7,266,32
Redding School District,1170011,ELA,Female,324,84,307,80.5,295,84.4,249,86.3,245,78,266,78.6
Redding School District,1170011,ELA,Male,330,74.5,320,72.2,299,73.6,282,72.7,258,69.8,262,66
Redding School District,1170011,Math,Female,324,74.7,307,76.9,295,81,248,82.7,243,73.3,266,71.8
Redding School District,1170011,Math,Male,330,73.3,320,74.1,297,74.7,283,73.5,255,69.8,261,70.9
Regional School District 01,2010012,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*
Regional School District 01,2010012,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*
Regional School District 01,2010012,Math,Female,*,*,*,*,*,*,*,*,*,*,*,*
Regional School District 01,2010012,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*
Regional School District 04,2040012,ELA,Female,155,77.4,174,77,173,82.7,147,77.6,135,60,122,63.1
Regional School District 04,2040012,ELA,Male,153,57.5,155,63.2,145,70.3,133,57.9,104,58.7,105,53.3
Regional School District 04,2040012,Math,Female,155,57.4,172,58.7,173,61.8,147,62.6,134,37.3,123,43.9
Regional School District 04,2040012,Math,Male,153,51,152,59.2,144,63.2,133,48.9,104,48.1,106,53.8
Regional School District 05,2050012,ELA,Female,364,86.8,386,87.8,357,90.5,325,87.7,344,79.7,346,82.9
Regional School District 05,2050012,ELA,Male,374,70.1,373,68.9,351,78.3,334,79,362,68,359,70.2
Regional School District 05,2050012,Math,Female,364,72.8,386,71.5,356,77.5,324,80.2,342,61.4,343,71.1
Regional School District 05,2050012,Math,Male,374,63.4,373,70.2,350,73.4,335,79.1,359,64.1,357,67.2
Regional School District 06,2060012,ELA,Female,160,78.1,142,76.8,144,85.4,146,78.8,150,75.3,145,73.1
Regional School District 06,2060012,ELA,Male,153,59.5,148,59.5,147,70.7,145,76.6,158,75.3,158,70.3
Regional School District 06,2060012,Math,Female,160,53.1,139,60.4,142,69,146,68.5,150,67.3,144,72.2
Regional School District 06,2060012,Math,Male,153,47.1,149,50.3,147,66,145,64.8,156,65.4,157,71.3
Regional School District 07,2070012,ELA,Female,141,79.4,167,76,165,73.9,142,80.3,109,64.2,129,72.1
Regional School District 07,2070012,ELA,Male,171,62.6,169,62.7,138,61.6,137,63.5,125,59.2,126,62.7
Regional School District 07,2070012,Math,Female,141,73,167,59.9,164,51.8,141,51.1,108,47.2,129,64.3
Regional School District 07,2070012,Math,Male,171,61.4,169,51.5,137,48.9,137,42.3,123,50.4,127,59.8
Regional School District 08,2080012,ELA,Female,288,77.8,249,76.7,206,82,225,76,179,71.5,173,61.3
Regional School District 08,2080012,ELA,Male,270,64.1,257,58,258,67.1,259,57.5,197,54.8,193,50.3
Regional School District 08,2080012,Math,Female,287,57.1,248,64.9,205,61.5,225,56.9,178,52.8,173,50.3
Regional School District 08,2080012,Math,Male,271,60.5,257,65,258,62.8,259,56.8,197,47.7,193,53.4
Regional School District 10,2100012,ELA,Female,529,75.2,537,76,511,80.4,478,78.2,468,64.5,453,66.4
Regional School District 10,2100012,ELA,Male,589,65.2,590,66.4,568,68.8,534,67,527,59,509,62.1
Regional School District 10,2100012,Math,Female,528,56.3,535,67.5,511,65.6,478,69.2,467,51.4,452,55.3
Regional School District 10,2100012,Math,Male,589,61.1,589,66.6,568,65.1,533,70,526,53.6,509,62.3
Regional School District 11,2110012,ELA,Female,41,75.6,42,76.2,39,79.5,35,*,38,*,54,*
Regional School District 11,2110012,ELA,Male,49,61.2,54,*,50,*,52,*,41,*,44,*
Regional School District 11,2110012,Math,Female,41,*,42,26.2,40,*,35,37.1,38,42.1,53,34
Regional School District 11,2110012,Math,Male,48,35.4,54,31.5,50,34,52,38.5,41,46.3,44,50
Regional School District 12,2120012,ELA,Female,162,82.1,150,80.7,140,74.3,134,82.8,141,83,150,76.7
Regional School District 12,2120012,ELA,Male,148,70.3,138,74.6,138,75.4,136,72.8,131,78.6,132,75
Regional School District 12,2120012,Math,Female,162,69.1,150,70.7,138,71.7,133,78.9,141,66.7,149,56.4
Regional School District 12,2120012,Math,Male,147,67.3,136,70.6,138,69.6,136,76.5,131,74,132,67.4
Regional School District 13,2130012,ELA,Female,394,77.9,397,74.1,408,75.7,372,77.4,304,66.8,328,65.2
Regional School District 13,2130012,ELA,Male,424,56.4,403,58.1,359,63,332,62.7,294,54.8,295,57.3
Regional School District 13,2130012,Math,Female,394,53.3,397,58.4,407,60.9,372,68,304,42.8,324,53.7
Regional School District 13,2130012,Math,Male,423,51.3,403,56.3,358,57.8,332,60.5,292,49,294,53.1
Regional School District 14,2140012,ELA,Female,335,72.5,352,68.2,343,70.6,328,68.6,275,68.7,291,65.6
Regional School District 14,2140012,ELA,Male,325,53.2,347,53,322,58.7,321,55.5,313,52.4,304,53.9
Regional School District 14,2140012,Math,Female,335,46.6,352,41.5,343,45.5,328,50,272,56.3,289,52.6
Regional School District 14,2140012,Math,Male,324,46,347,40.6,322,47.2,321,52.6,313,54.3,304,58.6
Regional School District 15,2150012,ELA,Female,877,81.2,840,80.1,791,76.9,778,78.1,746,62.2,752,64.9
Regional School District 15,2150012,ELA,Male,919,74,871,72.7,851,67.7,800,71.9,829,54.6,844,54.3
Regional School District 15,2150012,Math,Female,875,65.7,839,69.5,793,67.1,778,71.2,738,55.7,750,60.4
Regional School District 15,2150012,Math,Male,918,64.4,870,68.5,849,64.7,799,70.3,821,60,842,60.7
Regional School District 16,2160012,ELA,Female,487,71.5,486,70.8,507,78.7,503,75.5,429,69.7,431,69.1
Regional School District 16,2160012,ELA,Male,513,57.9,499,60.3,490,68.2,463,63.9,458,61.1,443,57.8
Regional School District 16,2160012,Math,Female,484,51.9,482,57.5,508,59.4,503,62,429,55.7,432,57.9
Regional School District 16,2160012,Math,Male,511,55.6,497,58.6,490,62.2,464,62.5,457,58.6,441,64.9
Regional School District 17,2170012,ELA,Female,488,80.5,474,78.3,446,80,419,78.8,362,73.2,392,77.6
Regional School District 17,2170012,ELA,Male,567,67.2,552,69.6,513,68.4,497,66.2,412,68.9,406,68.7
Regional School District 17,2170012,Math,Female,486,61.1,473,61.9,443,65,419,64.2,363,56.5,390,59.7
Regional School District 17,2170012,Math,Male,564,60.3,549,64.7,513,64.7,495,60.2,411,60.8,406,63.5
Regional School District 18,2180012,ELA,Female,307,83.4,283,84.1,269,82.5,265,80,246,77.6,243,74.9
Regional School District 18,2180012,ELA,Male,293,77.5,272,75.4,279,79.2,258,79.1,269,75.1,284,67.3
Regional School District 18,2180012,Math,Female,307,73.9,283,76.3,268,76.9,264,75.8,246,67.1,243,71.6
Regional School District 18,2180012,Math,Male,293,76.8,270,80,278,79.9,258,82.6,267,73.4,284,74.6
Ridgefield School District,1180011,ELA,Female,1146,86.1,1119,82.8,1077,84.1,1041,87.4,951,81.4,983,84.5
Ridgefield School District,1180011,ELA,Male,1177,78.7,1151,76.5,1116,78.2,1123,80.6,1015,76.3,1035,74.4
Ridgefield School District,1180011,Math,Female,1142,70,1114,69.3,1074,72.6,1038,77,931,70.6,974,75.1
Ridgefield School District,1180011,Math,Male,1176,71.1,1149,70.3,1116,72,1118,78.2,1003,73.1,1029,76.3
Rocky Hill School District,1190011,ELA,Female,561,73.6,574,75.6,600,81,649,81.2,598,76.1,590,71.9
Rocky Hill School District,1190011,ELA,Male,573,62,596,65.6,609,74.1,624,71.3,577,69,574,64.1
Rocky Hill School District,1190011,Math,Female,560,57.3,574,60.1,598,68.9,648,70.4,598,64.4,589,66.4
Rocky Hill School District,1190011,Math,Male,573,56.4,596,61.7,608,66.8,624,67.6,578,64.7,573,66.3
Salem School District,1210011,ELA,Female,122,85.2,134,86.6,134,83.6,138,82.6,126,75.4,137,59.9
Salem School District,1210011,ELA,Male,124,79,128,74.2,120,71.7,139,72.7,122,67.2,126,58.7
Salem School District,1210011,Math,Female,122,67.2,134,67.2,134,60.4,138,68.8,127,61.4,137,47.4
Salem School District,1210011,Math,Male,124,73.4,128,72.7,120,67.5,138,73.9,122,66.4,126,59.5
Salisbury School District,1220011,ELA,Female,86,90.7,93,73.1,94,83,93,86,87,87.4,83,77.1
Salisbury School District,1220011,ELA,Male,74,70.3,76,67.1,88,70.5,87,72.4,94,66,102,54.9
Salisbury School District,1220011,Math,Female,86,76.7,93,68.8,94,74.5,93,63.4,87,74.7,83,62.7
Salisbury School District,1220011,Math,Male,74,*,76,61.8,88,60.2,87,59.8,94,53.2,102,60.8
Scotland School District,1230011,ELA,Female,32,68.8,34,79.4,34,*,28,*,23,*,22,*
Scotland School District,1230011,ELA,Male,23,60.9,24,58.3,21,*,18,*,26,*,21,*
Scotland School District,1230011,Math,Female,32,*,34,*,35,*,28,*,23,*,22,*
Scotland School District,1230011,Math,Male,23,*,24,*,21,*,18,*,26,*,21,*
Seymour School District,1240011,ELA,Female,531,61.2,534,62.4,514,59.7,503,58.8,473,53.3,469,55.7
Seymour School District,1240011,ELA,Male,525,49.5,523,49.1,514,46.5,499,49.7,486,41.8,477,48.6
Seymour School District,1240011,Math,Female,530,47.5,533,44.5,514,48.8,502,48.6,474,42.6,469,46.9
Seymour School District,1240011,Math,Male,525,49.3,521,47.6,513,49.1,500,50,485,43.1,476,49.2
Sharon School District,1250011,ELA,Female,52,55.8,54,57.4,50,54,43,67.4,22,*,26,73.1
Sharon School District,1250011,ELA,Male,50,44,47,46.8,44,43.2,36,58.3,41,*,37,56.8
Sharon School District,1250011,Math,Female,52,34.6,54,*,49,*,43,60.5,22,*,26,*
Sharon School District,1250011,Math,Male,50,*,46,32.6,43,*,36,47.2,41,*,37,*
Shelton School District,1260011,ELA,Female,1117,75.6,1046,73.6,1059,76.5,1036,74.2,1023,64.4,1045,59.2
Shelton School District,1260011,ELA,Male,1173,66.2,1117,65.6,1113,68,1148,67.8,1100,55.2,1078,50.7
Shelton School District,1260011,Math,Female,1115,56.2,1045,56.7,1058,62.7,1035,60.7,1021,51.6,1044,52.9
Shelton School District,1260011,Math,Male,1171,56.9,1116,59.1,1113,63.9,1147,63.1,1097,53.7,1073,56.7
Sherman School District,1270011,ELA,Female,77,76.6,91,73.6,93,71,85,64.7,90,72.2,83,75.9
Sherman School District,1270011,ELA,Male,97,63.9,93,68.8,97,59.8,97,60.8,88,67,73,71.2
Sherman School District,1270011,Math,Female,77,66.2,91,63.7,92,58.7,85,64.7,90,52.2,81,64.2
Sherman School District,1270011,Math,Male,97,60.8,91,59.3,96,55.2,97,53.6,86,64,73,68.5
Side By Side Charter School District,2700013,ELA,Female,67,58.2,66,57.6,63,50.8,64,60.9,69,59.4,68,54.4
Side By Side Charter School District,2700013,ELA,Male,62,59.7,62,54.8,64,45.3,66,42.4,62,41.9,62,45.2
Side By Side Charter School District,2700013,Math,Female,66,34.8,66,53,63,57.1,64,46.9,69,40.6,68,52.9
Side By Side Charter School District,2700013,Math,Male,62,58.1,62,62.9,64,50,66,54.5,62,48.4,62,54.8
Simsbury School District,1280011,ELA,Female,934,84.5,909,84.7,914,85.9,873,83.5,892,76.3,904,76.2
Simsbury School District,1280011,ELA,Male,996,76.6,940,76,918,80,862,79.8,915,74.2,946,75.1
Simsbury School District,1280011,Math,Female,929,68.4,904,69.5,912,67.2,872,69.4,892,62.6,902,67
Simsbury School District,1280011,Math,Male,988,66.9,934,69.2,914,70,863,71.5,913,70.8,946,75.9
Somers School District,1290011,ELA,Female,322,73.6,325,70.5,321,63.6,284,64.1,275,61.1,292,66.4
Somers School District,1290011,ELA,Male,343,61.8,337,53.7,323,51.4,297,58.2,295,58.6,316,58.9
Somers School District,1290011,Math,Female,320,53.4,324,52.2,319,55.2,284,52.5,275,42.2,292,49.7
Somers School District,1290011,Math,Male,343,53.1,336,48.2,320,50,297,54.2,295,52.2,316,57
South Windsor School District,1320011,ELA,Female,912,82.5,938,77.7,939,77.5,983,77.8,1134,77,1140,73.2
South Windsor School District,1320011,ELA,Male,933,71,948,72.4,967,70.9,991,71.2,1127,70.8,1203,65.7
South Windsor School District,1320011,Math,Female,910,70,936,70,939,67.4,983,69.5,1132,65.4,1134,67.7
South Windsor School District,1320011,Math,Male,931,69.2,948,69.4,967,70.9,990,72.2,1126,68.9,1193,67.8
Southington School District,1310011,ELA,Female,1534,71.7,1515,72,1444,73.8,1402,73.3,1337,66.9,1362,66.8
Southington School District,1310011,ELA,Male,1553,60.5,1520,62.5,1529,62.2,1509,63.2,1382,61.4,1406,58.9
Southington School District,1310011,Math,Female,1531,55.4,1514,58.3,1444,57.3,1401,61.5,1333,57.1,1359,60
Southington School District,1310011,Math,Male,1552,58.1,1519,59.6,1529,59,1507,63.4,1379,59.7,1403,62.2
Sprague School District,1330011,ELA,Female,101,60.4,88,45.5,85,56.5,78,*,71,38,75,33.3
Sprague School District,1330011,ELA,Male,118,45.8,105,36.2,109,44,103,*,96,32.3,98,*
Sprague School District,1330011,Math,Female,101,36.6,88,30.7,85,29.4,78,20.5,71,12.7,75,17.3
Sprague School District,1330011,Math,Male,118,33.9,105,29.5,109,39.4,103,31.1,95,28.4,97,*
Stafford School District,1340011,ELA,Female,313,70,324,67.3,332,60.2,341,60.4,321,55.8,301,52.5
Stafford School District,1340011,ELA,Male,356,59.6,350,50.9,354,48.3,352,48.9,316,42.4,307,47.2
Stafford School District,1340011,Math,Female,313,52.7,323,44.6,331,39.9,341,45.7,320,35.3,298,38.6
Stafford School District,1340011,Math,Male,356,49.4,349,43.3,353,43.1,352,45.7,316,43.7,306,42.8
Stamford School District,1350011,ELA,Female,3455,54.4,3448,51.8,3494,52.7,3526,51.6,3462,44.5,3445,40.4
Stamford School District,1350011,ELA,Male,3537,45.1,3633,44.5,3644,44.2,3724,44.2,3642,36.9,3672,35.3
Stamford School District,1350011,Math,Female,3453,40.3,3442,43.5,3486,42.7,3519,43.4,3447,30.4,3436,30.1
Stamford School District,1350011,Math,Male,3532,41.8,3626,44.4,3639,41.1,3716,42.3,3627,33.4,3658,34.6
Sterling School District,1360011,ELA,Female,139,64,135,57.8,106,61.3,109,59.6,102,39.2,95,32.6
Sterling School District,1360011,ELA,Male,140,47.1,139,41.7,131,36.6,131,36.6,107,40.2,100,43
Sterling School District,1360011,Math,Female,139,25.2,134,29.9,106,32.1,108,25.9,102,19.6,95,14.7
Sterling School District,1360011,Math,Male,140,29.3,139,24.5,131,26,131,29,107,29,100,33
Stonington School District,1370011,ELA,Female,456,77.4,449,81.5,445,79.3,433,82.9,402,77.9,392,76
Stonington School District,1370011,ELA,Male,516,65.7,498,68.5,486,70.4,463,71.7,389,68.6,364,66.5
Stonington School District,1370011,Math,Female,456,62.9,448,66.1,444,64.6,432,68.8,402,62.7,392,64.8
Stonington School District,1370011,Math,Male,516,63.2,498,65.5,486,62.3,462,64.3,387,66.9,363,71.9
Stratford School District,1380011,ELA,Female,1581,56.5,1606,53.7,1575,55.1,1587,54.4,1464,43.4,1444,42.4
Stratford School District,1380011,ELA,Male,1624,42.9,1631,42.7,1588,42.4,1545,42.3,1586,36.4,1538,35.2
Stratford School District,1380011,Math,Female,1577,28.6,1604,31.5,1571,33.1,1587,35.3,1460,24.1,1431,25.6
Stratford School District,1380011,Math,Male,1623,31.7,1630,30.6,1588,31.9,1545,36.3,1581,28.3,1516,30.3
Suffield School District,1390011,ELA,Female,522,72.6,501,71.7,483,72.5,435,76.1,400,69.8,408,66.7
Suffield School District,1390011,ELA,Male,488,63.7,466,59.9,457,60.6,439,63.3,440,59.5,459,56.4
Suffield School District,1390011,Math,Female,521,49.1,499,50.9,479,52.2,435,61.4,400,58.3,406,58.1
Suffield School District,1390011,Math,Male,485,51.3,463,54.6,454,56.6,441,60.1,443,63.2,459,62.3
The Bridge Academy District,2690013,ELA,Female,48,16.7,45,31.1,53,*,46,*,60,*,48,29.2
The Bridge Academy District,2690013,ELA,Male,50,18,45,26.7,41,*,49,30.6,41,*,48,*
The Bridge Academy District,2690013,Math,Female,48,0,44,*,53,*,46,*,60,*,48,12.5
The Bridge Academy District,2690013,Math,Male,50,*,45,*,40,*,48,*,41,*,48,18.8
The Gilbert School District,9020022,ELA,Female,81,49.4,78,42.3,86,*,74,59.5,74,41.9,64,*
The Gilbert School District,9020022,ELA,Male,87,43.7,87,44.8,73,30.1,76,53.9,85,37.6,72,*
The Gilbert School District,9020022,Math,Female,80,22.5,78,7.7,86,18.6,73,46.6,75,25.3,63,33.3
The Gilbert School District,9020022,Math,Male,87,32.2,86,27.9,74,23,75,44,86,24.4,72,25
Thomaston School District,1400011,ELA,Female,240,56.7,233,65.2,214,67.8,211,59.7,196,61.2,187,55.1
Thomaston School District,1400011,ELA,Male,212,47.2,199,56.8,179,49.2,185,48.1,186,40.9,196,41.8
Thomaston School District,1400011,Math,Female,240,45.4,233,39.9,214,40.2,210,42.4,193,37.8,185,41.6
Thomaston School District,1400011,Math,Male,213,41.3,199,48.2,178,43.3,185,38.9,184,36.4,196,45.4
Thompson School District,1410011,ELA,Female,214,39.3,221,49.3,215,49.3,195,48.7,224,50.4,209,44.5
Thompson School District,1410011,ELA,Male,262,33.6,258,39.5,260,35.8,253,32,224,37.1,212,33
Thompson School District,1410011,Math,Female,214,21.5,221,29.9,215,32.6,194,30.4,224,36.2,207,35.7
Thompson School District,1410011,Math,Male,263,29.7,258,31,259,30.5,251,30.7,222,31.1,209,34.4
Tolland School District,1420011,ELA,Female,594,75.8,544,76.7,513,76.4,493,70.2,445,64.9,458,71.8
Tolland School District,1420011,ELA,Male,612,65.8,594,63.1,586,60.6,541,55.8,509,55.2,489,59.9
Tolland School District,1420011,Math,Female,592,64.9,544,61,512,58.4,492,58.7,446,53.8,456,68
Tolland School District,1420011,Math,Male,612,68,593,61.4,586,57.8,537,59.2,509,54.8,489,67.7
Torrington School District,1430011,ELA,Female,958,49.9,969,49.7,960,52.3,938,49.8,916,48.7,863,46
Torrington School District,1430011,ELA,Male,1041,39.7,1018,37,1012,41.3,1028,39.3,979,35.4,973,36
Torrington School District,1430011,Math,Female,954,25.3,968,25.7,957,29.8,936,30.2,907,25.2,858,24.1
Torrington School District,1430011,Math,Male,1036,27.5,1016,28.8,1011,31.8,1028,31.9,963,24.9,969,28.7
Trailblazers Academy District,2780013,ELA,Female,58,10.3,48,*,48,12.5,50,24,*,*,*,*
Trailblazers Academy District,2780013,ELA,Male,66,*,74,*,64,10.9,71,18.3,*,*,*,*
Trailblazers Academy District,2780013,Math,Female,55,*,49,*,49,*,50,*,*,*,*,*
Trailblazers Academy District,2780013,Math,Male,65,*,76,*,64,*,70,*,*,*,*,*
Trumbull School District,1440011,ELA,Female,1457,86.3,1477,85.5,1436,85,1439,83.7,1465,76.5,1458,78.6
Trumbull School District,1440011,ELA,Male,1507,77.4,1573,77.6,1565,77.3,1576,76.8,1578,70.2,1616,70.7
Trumbull School District,1440011,Math,Female,1456,78,1476,78.1,1437,76.9,1436,76.7,1463,67.7,1455,71.6
Trumbull School District,1440011,Math,Male,1507,74.8,1570,76.5,1563,75.9,1574,76.3,1576,68.9,1616,71.7
Unified School District #2,3470015,ELA,Female,16,*,13,*,10,*,15,*,8,*,9,*
Unified School District #2,3470015,ELA,Male,14,*,11,*,20,0,20,*,23,0,13,*
Unified School District #2,3470015,Math,Female,16,*,12,*,11,*,15,*,9,*,9,*
Unified School District #2,3470015,Math,Male,15,*,11,*,20,0,22,*,23,0,12,*
Union School District,1450011,ELA,Female,28,*,28,*,20,*,19,*,14,*,17,*
Union School District,1450011,ELA,Male,21,*,18,*,13,*,10,*,19,*,20,*
Union School District,1450011,Math,Female,28,*,28,*,20,*,19,*,14,*,17,*
Union School District,1450011,Math,Male,21,*,18,*,13,*,10,*,19,*,20,*
Vernon School District,1460011,ELA,Female,664,49.8,700,53.9,704,51.8,701,57.2,643,54.9,640,55.8
Vernon School District,1460011,ELA,Male,725,39.9,699,45.6,697,41.6,702,49.4,687,47.3,695,49.5
Vernon School District,1460011,Math,Female,664,32.1,699,42.8,705,42.8,698,46.1,637,40.7,639,39.4
Vernon School District,1460011,Math,Male,723,34,697,40.9,695,40.6,698,48,680,45.4,695,48.2
Voluntown School District,1470011,ELA,Female,84,70.2,90,78.9,78,79.5,79,78.5,72,63.9,69,59.4
Voluntown School District,1470011,ELA,Male,90,58.9,87,59.8,88,61.4,89,68.5,79,51.9,72,47.2
Voluntown School District,1470011,Math,Female,84,54.8,90,65.6,78,66.7,79,65.8,72,51.4,69,40.6
Voluntown School District,1470011,Math,Male,90,58.9,87,62.1,88,56.8,89,67.4,79,59.5,72,47.2
Wallingford School District,1480011,ELA,Female,1312,60.7,1279,57.6,1239,55.9,1199,58.5,1108,54.2,1069,52.2
Wallingford School District,1480011,ELA,Male,1354,53.2,1321,48.9,1306,44.9,1236,48.2,1176,46.8,1196,44.1
Wallingford School District,1480011,Math,Female,1312,46.1,1275,42.6,1228,40.3,1198,42.4,1103,35.3,1068,38.4
Wallingford School District,1480011,Math,Male,1352,47,1319,44.7,1286,43.3,1233,43.1,1167,40.7,1184,43
Waterbury School District,1510011,ELA,Female,4132,30.8,4161,30.2,4216,31.5,4112,35.6,3916,26.7,3858,25.7
Waterbury School District,1510011,ELA,Male,4262,23.1,4330,22.1,4438,21.6,4395,25.4,4260,20.6,4233,19.8
Waterbury School District,1510011,Math,Female,4130,15.6,4156,18.2,4207,19.1,4108,20.4,3889,11.6,3842,13.2
Waterbury School District,1510011,Math,Male,4268,16.4,4325,17,4424,19.3,4383,20.1,4237,13.2,4213,15.1
Waterford School District,1520011,ELA,Female,610,71.1,607,73,594,73.4,582,75.1,530,65.7,511,57.9
Waterford School District,1520011,ELA,Male,603,60.9,587,58.1,555,62,532,64.7,530,55.8,520,52.5
Waterford School District,1520011,Math,Female,610,49.3,607,51.7,594,55.4,581,64,527,51.6,508,49.6
Waterford School District,1520011,Math,Male,604,52.3,587,54.9,556,57.9,532,66.4,528,54.7,519,56.3
Watertown School District,1530011,ELA,Female,606,67.2,592,68.6,595,70.6,574,69.2,518,64.1,529,55
Watertown School District,1530011,ELA,Male,700,55.9,677,58.5,685,62.9,682,59.8,623,50.2,652,44.9
Watertown School District,1530011,Math,Female,606,39.8,590,46.4,594,51.7,574,53,518,47.9,529,44
Watertown School District,1530011,Math,Male,699,38.8,675,46.5,685,50.9,679,51.8,621,48.6,651,47
West Hartford School District,1550011,ELA,Female,2152,76.4,2213,75.2,2140,73.8,2108,74.8,1992,70.2,1999,68
West Hartford School District,1550011,ELA,Male,2239,66.1,2232,66.9,2196,65.9,2131,65.9,1986,63.2,1998,60.2
West Hartford School District,1550011,Math,Female,2144,57.6,2213,60,2130,60.1,2102,61.1,1979,57.1,1993,58.1
West Hartford School District,1550011,Math,Male,2233,58.2,2227,62.2,2195,61.7,2123,63.2,1969,59,1989,60.7
West Haven School District,1560011,ELA,Female,1286,51.9,1279,50.4,1294,51.7,1301,52.8,1241,39.2,1223,40.2
West Haven School District,1560011,ELA,Male,1326,41.9,1368,41.5,1375,42.3,1416,44.5,1380,35.4,1343,36.2
West Haven School District,1560011,Math,Female,1284,35.3,1275,38.4,1292,40.9,1298,41.7,1234,26.3,1216,30.4
West Haven School District,1560011,Math,Male,1323,38.5,1368,40.3,1375,39.1,1408,42,1368,31.1,1335,35.9
Westbrook School District,1540011,ELA,Female,144,77.1,146,78.1,144,73.6,146,76.7,143,66.4,136,58.1
Westbrook School District,1540011,ELA,Male,178,71.9,183,70.5,177,71.8,136,70.6,105,64.8,100,67
Westbrook School District,1540011,Math,Female,144,58.3,146,70.5,144,68.1,146,71.2,143,58,136,60.3
Westbrook School District,1540011,Math,Male,178,66.9,183,72.7,177,70.6,136,66.9,105,61,100,74
Weston School District,1570011,ELA,Female,517,83.9,507,80.9,517,80.7,535,82.2,474,82.7,477,81.1
Weston School District,1570011,ELA,Male,568,75,583,68.8,561,77.7,537,73,516,76,504,78.2
Weston School District,1570011,Math,Female,515,69.5,505,69.3,516,71.1,532,72.7,474,72.4,477,72.3
Weston School District,1570011,Math,Male,568,73.9,582,76.3,561,78.1,536,77.4,515,76.3,504,79.2
Westport School District,1580011,ELA,Female,1257,85,1230,84.1,1227,86.8,1190,86.9,1170,81.4,1217,81.4
Westport School District,1580011,ELA,Male,1341,79.6,1329,77.6,1286,80.4,1243,80.8,1163,76.4,1162,75
Westport School District,1580011,Math,Female,1253,72.9,1226,72.8,1227,81.3,1190,82.4,1169,73.4,1215,77
Westport School District,1580011,Math,Male,1340,75.8,1328,75.6,1286,82.4,1245,84.2,1162,78.7,1160,82.2
Wethersfield School District,1590011,ELA,Female,794,72.7,799,71.2,809,69.8,804,69.7,804,63.7,825,60.6
Wethersfield School District,1590011,ELA,Male,809,60.4,788,59.9,795,59.1,800,60.9,809,56,795,56.4
Wethersfield School District,1590011,Math,Female,796,60.4,798,59.4,807,58.1,803,57.9,801,42.3,826,42.4
Wethersfield School District,1590011,Math,Male,809,56.4,786,58.4,796,55.7,799,58.3,807,48.5,790,51.8
Willington School District,1600011,ELA,Female,135,61.5,126,65.1,131,72.5,133,60.2,130,50.8,126,45.2
Willington School District,1600011,ELA,Male,141,53.9,148,47.3,154,57.8,145,49.7,130,36.9,133,42.1
Willington School District,1600011,Math,Female,133,48.9,126,51.6,131,54.2,133,54.9,129,35.7,126,39.7
Willington School District,1600011,Math,Male,141,47.5,148,52,154,53.9,145,56.6,129,42.6,133,50.4
Wilton School District,1610011,ELA,Female,963,83.7,910,80.7,921,84.8,886,85,831,80.3,811,80.3
Wilton School District,1610011,ELA,Male,986,76,944,71.3,924,75.8,895,78.8,832,76.2,823,78.1
Wilton School District,1610011,Math,Female,962,65.6,909,67.5,921,73.3,889,73.2,819,72.4,808,77
Wilton School District,1610011,Math,Male,986,68,943,70.5,921,73.3,893,76.5,828,76.3,821,81.1
