"Smarter Balanced Assessments, Trend",,,,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades Combined, Special Education Status (SWD)",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,Year,,,,,,,,,,,
,,,,,,2015-16,,2016-17,,2017-18,,2018-19,,2021-22,,2022-23,
District,District Code,School,School Code,Subject,Special Education Status (SWD),Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%
Avon School District,0040011,Roaring Brook School,0040311,ELA,N,200,*,205,*,196,*,183,*,172,*,191,*
Avon School District,0040011,Roaring Brook School,0040311,ELA,Y,12,*,15,*,14,*,16,*,21,*,21,*
Avon School District,0040011,Roaring Brook School,0040311,Math,N,200,*,204,*,196,*,183,*,172,*,191,*
Avon School District,0040011,Roaring Brook School,0040311,Math,Y,11,*,15,*,14,*,16,*,21,*,21,*
Avon School District,0040011,Thompson Brook School,0040511,ELA,N,512,*,465,*,448,*,457,*,427,*,407,*
Avon School District,0040011,Thompson Brook School,0040511,ELA,Y,37,32.4,34,*,44,29.5,50,24,58,*,41,*
Avon School District,0040011,Thompson Brook School,0040511,Math,N,511,*,465,*,448,75.2,456,*,427,68.4,407,*
Avon School District,0040011,Thompson Brook School,0040511,Math,Y,37,*,34,*,44,15.9,50,*,58,10.3,41,*
Barkhamsted School District,0050011,Barkhamsted Elementary School,0050111,ELA,N,141,*,124,*,107,*,102,*,83,*,74,*
Barkhamsted School District,0050011,Barkhamsted Elementary School,0050111,ELA,Y,27,*,32,*,33,*,31,*,22,*,26,*
Barkhamsted School District,0050011,Barkhamsted Elementary School,0050111,Math,N,141,*,124,*,107,*,102,*,83,*,74,*
Barkhamsted School District,0050011,Barkhamsted Elementary School,0050111,Math,Y,27,*,31,*,32,*,31,29,22,*,26,*
Barkhamsted School District,0050011,Bridges at Barkhamsted Elementary School,0050211,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Barkhamsted School District,0050011,Bridges at Barkhamsted Elementary School,0050211,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Berlin School District,0070011,Catherine M. McGee Middle School,0075111,ELA,N,601,*,633,*,568,*,563,*,493,*,499,*
Berlin School District,0070011,Catherine M. McGee Middle School,0075111,ELA,Y,73,17.8,79,12.7,88,12.5,101,18.8,95,9.5,83,15.7
Berlin School District,0070011,Catherine M. McGee Middle School,0075111,Math,N,600,*,633,*,567,*,563,*,486,58,492,*
Berlin School District,0070011,Catherine M. McGee Middle School,0075111,Math,Y,73,*,79,10.1,88,9.1,101,12.9,95,7.4,83,13.3
Berlin School District,0070011,Emma Hart Willard School,0070411,ELA,N,200,72,183,*,193,*,191,*,162,*,159,67.3
Berlin School District,0070011,Emma Hart Willard School,0070411,ELA,Y,26,23.1,30,*,30,*,28,*,32,*,25,24
Berlin School District,0070011,Emma Hart Willard School,0070411,Math,N,200,*,183,*,193,*,191,*,162,*,159,*
Berlin School District,0070011,Emma Hart Willard School,0070411,Math,Y,26,*,30,*,30,*,28,*,32,*,25,*
Berlin School District,0070011,Mary E. Griswold School,0070511,ELA,N,255,*,216,*,219,75.3,209,70.3,223,*,235,*
Berlin School District,0070011,Mary E. Griswold School,0070511,ELA,Y,27,*,30,*,31,25.8,35,22.9,25,28,29,27.6
Berlin School District,0070011,Mary E. Griswold School,0070511,Math,N,253,*,216,*,219,70.8,209,*,223,*,235,69.8
Berlin School District,0070011,Mary E. Griswold School,0070511,Math,Y,27,*,30,*,31,29,35,28.6,25,*,29,20.7
Berlin School District,0070011,Richard D. Hubbard School,0070111,ELA,N,110,*,104,*,90,*,99,*,85,*,105,*
Berlin School District,0070011,Richard D. Hubbard School,0070111,ELA,Y,19,*,18,*,16,*,17,*,17,*,19,*
Berlin School District,0070011,Richard D. Hubbard School,0070111,Math,N,110,*,104,*,90,*,97,*,85,*,106,*
Berlin School District,0070011,Richard D. Hubbard School,0070111,Math,Y,18,*,18,*,14,*,17,*,17,*,19,*
Bethany School District,0080011,Bethany Community School,0080111,ELA,N,188,*,194,75.8,179,*,175,*,192,*,211,79.6
Bethany School District,0080011,Bethany Community School,0080111,ELA,Y,36,22.2,27,22.2,30,23.3,25,*,18,*,33,24.2
Bethany School District,0080011,Bethany Community School,0080111,Math,N,188,*,193,74.1,179,*,175,*,192,*,210,*
Bethany School District,0080011,Bethany Community School,0080111,Math,Y,36,27.8,27,33.3,30,*,25,*,18,*,33,30.3
Bethel School District,0090011,Anna H. Rockwell School,0090411,ELA,N,112,*,93,*,99,*,103,*,*,*,*,*
Bethel School District,0090011,Anna H. Rockwell School,0090411,ELA,Y,13,*,10,*,11,*,10,*,*,*,*,*
Bethel School District,0090011,Anna H. Rockwell School,0090411,Math,N,112,*,92,*,99,*,103,*,*,*,*,*
Bethel School District,0090011,Anna H. Rockwell School,0090411,Math,Y,13,*,10,*,11,*,10,*,*,*,*,*
Bethel School District,0090011,Bethel Middle School,0095111,ELA,N,578,*,584,71.7,577,*,660,*,657,*,641,*
Bethel School District,0090011,Bethel Middle School,0095111,ELA,Y,70,*,84,27.4,69,27.5,76,19.7,109,13.8,106,18.9
Bethel School District,0090011,Bethel Middle School,0095111,Math,N,577,*,583,*,577,*,657,*,644,48.6,638,*
Bethel School District,0090011,Bethel Middle School,0095111,Math,Y,70,14.3,83,14.5,69,21.7,75,14.7,106,6.6,106,10.4
Bethel School District,0090011,Frank A. Berry School,0090111,ELA,N,*,*,117,*,94,*,98,*,*,*,*,*
Bethel School District,0090011,Frank A. Berry School,0090111,ELA,Y,*,*,6,*,13,*,12,*,*,*,*,*
Bethel School District,0090011,Frank A. Berry School,0090111,Math,N,*,*,117,*,94,*,97,*,*,*,*,*
Bethel School District,0090011,Frank A. Berry School,0090111,Math,Y,*,*,6,*,13,*,12,*,*,*,*,*
Bethel School District,0090011,Ralph M. T. Johnson School,0090511,ELA,N,379,*,437,73.5,473,*,422,71.3,598,*,600,62.8
Bethel School District,0090011,Ralph M. T. Johnson School,0090511,ELA,Y,41,*,42,19,43,16.3,57,15.8,80,11.3,87,19.5
Bethel School District,0090011,Ralph M. T. Johnson School,0090511,Math,N,378,*,435,*,473,*,424,65.8,595,*,602,*
Bethel School District,0090011,Ralph M. T. Johnson School,0090511,Math,Y,41,22,41,19.5,43,*,57,12.3,80,8.8,87,17.2
Bloomfield School District,0110011,Carmen Arace Intermediate School,0110711,ELA,N,185,*,192,*,205,*,202,*,179,*,168,*
Bloomfield School District,0110011,Carmen Arace Intermediate School,0110711,ELA,Y,37,18.9,35,*,42,*,46,*,45,*,36,*
Bloomfield School District,0110011,Carmen Arace Intermediate School,0110711,Math,N,185,*,192,*,206,*,202,*,178,*,168,*
Bloomfield School District,0110011,Carmen Arace Intermediate School,0110711,Math,Y,37,*,35,*,42,*,46,*,45,0,35,*
Bloomfield School District,0110011,Carmen Arace Middle School,0115211,ELA,N,173,*,161,*,179,*,182,*,183,*,198,*
Bloomfield School District,0110011,Carmen Arace Middle School,0115211,ELA,Y,28,*,45,*,44,*,39,*,53,*,48,*
Bloomfield School District,0110011,Carmen Arace Middle School,0115211,Math,N,173,*,161,33.5,179,*,182,*,182,*,198,26.8
Bloomfield School District,0110011,Carmen Arace Middle School,0115211,Math,Y,28,*,45,0,43,*,39,*,52,0,48,0
Bloomfield School District,0110011,Global Experience Magnet School,0116311,ELA,N,76,*,82,*,76,*,77,*,61,*,66,*
Bloomfield School District,0110011,Global Experience Magnet School,0116311,ELA,Y,8,*,12,*,14,*,16,*,12,*,16,*
Bloomfield School District,0110011,Global Experience Magnet School,0116311,Math,N,76,*,82,*,76,*,77,*,61,*,66,*
Bloomfield School District,0110011,Global Experience Magnet School,0116311,Math,Y,8,*,12,*,14,*,16,*,12,*,16,*
Bloomfield School District,0110011,Metacomet School,0110511,ELA,N,225,*,210,*,183,*,217,46.5,185,*,174,*
Bloomfield School District,0110011,Metacomet School,0110511,ELA,Y,29,*,37,0,45,*,45,13.3,34,*,40,*
Bloomfield School District,0110011,Metacomet School,0110511,Math,N,225,*,208,*,183,*,217,*,185,*,174,*
Bloomfield School District,0110011,Metacomet School,0110511,Math,Y,28,*,37,*,44,*,45,*,34,*,40,*
Bloomfield School District,0110011,Steps to Success,0110111,ELA,N,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,ELA,Y,*,*,*,*,*,*,*,*,12,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,Math,N,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,Math,Y,*,*,*,*,*,*,*,*,12,*,*,*
Bolton School District,0120011,Bolton Center School,0120111,ELA,N,306,*,326,*,325,*,314,80.9,297,*,274,*
Bolton School District,0120011,Bolton Center School,0120111,ELA,Y,39,*,36,25,36,*,36,16.7,40,*,39,*
Bolton School District,0120011,Bolton Center School,0120111,Math,N,306,*,326,*,325,*,314,*,297,*,271,*
Bolton School District,0120011,Bolton Center School,0120111,Math,Y,39,23.1,36,*,36,*,36,*,39,*,38,*
Bozrah School District,0130011,Fields Memorial School,0130111,ELA,N,113,*,113,*,115,*,105,*,88,43.2,82,*
Bozrah School District,0130011,Fields Memorial School,0130111,ELA,Y,19,*,19,*,17,*,19,*,21,0,12,*
Bozrah School District,0130011,Fields Memorial School,0130111,Math,N,113,*,113,*,115,*,105,*,88,*,82,*
Bozrah School District,0130011,Fields Memorial School,0130111,Math,Y,19,*,19,*,17,*,19,*,21,*,12,*
Branford School District,0140011,Francis Walsh Intermediate School,0145111,ELA,N,768,*,738,*,772,*,766,*,674,*,663,*
Branford School District,0140011,Francis Walsh Intermediate School,0145111,ELA,Y,113,15,113,13.3,95,*,96,17.7,107,9.3,104,12.5
Branford School District,0140011,Francis Walsh Intermediate School,0145111,Math,N,765,*,737,*,771,*,763,*,675,*,663,52.5
Branford School District,0140011,Francis Walsh Intermediate School,0145111,Math,Y,113,8,113,8,95,*,96,12.5,106,7.5,103,5.8
Branford School District,0140011,John B. Sliney School,0141611,ELA,N,131,*,127,*,104,*,96,*,87,*,80,*
Branford School District,0140011,John B. Sliney School,0141611,ELA,Y,8,*,8,*,12,*,13,*,9,*,14,*
Branford School District,0140011,John B. Sliney School,0141611,Math,N,132,*,127,*,104,*,96,*,87,*,80,*
Branford School District,0140011,John B. Sliney School,0141611,Math,Y,8,*,8,*,12,*,12,*,9,*,14,*
Branford School District,0140011,Mary R. Tisko School,0141511,ELA,N,134,*,137,*,132,*,120,*,116,*,111,*
Branford School District,0140011,Mary R. Tisko School,0141511,ELA,Y,12,*,14,*,14,*,15,*,23,*,25,*
Branford School District,0140011,Mary R. Tisko School,0141511,Math,N,134,*,137,*,132,*,120,*,116,*,111,*
Branford School District,0140011,Mary R. Tisko School,0141511,Math,Y,12,*,14,*,14,*,15,*,23,*,25,*
Branford School District,0140011,Mary T. Murphy School,0141411,ELA,N,149,*,128,*,117,*,116,*,109,*,122,*
Branford School District,0140011,Mary T. Murphy School,0141411,ELA,Y,17,*,21,*,23,*,22,*,30,*,24,*
Branford School District,0140011,Mary T. Murphy School,0141411,Math,N,149,*,128,63.3,117,*,116,*,109,*,122,*
Branford School District,0140011,Mary T. Murphy School,0141411,Math,Y,17,*,21,28.6,23,*,22,*,28,*,24,*
Brass City Charter School District,2900013,Brass City Charter School,2900113,ELA,N,*,*,66,*,98,*,122,*,175,*,168,53
Brass City Charter School District,2900013,Brass City Charter School,2900113,ELA,Y,*,*,10,*,13,*,21,*,31,*,45,13.3
Brass City Charter School District,2900013,Brass City Charter School,2900113,Math,N,*,*,66,*,98,*,122,*,175,*,168,*
Brass City Charter School District,2900013,Brass City Charter School,2900113,Math,Y,*,*,10,*,13,*,21,*,31,*,44,*
Bridgeport School District,0150011,Barnum School,0150111,ELA,N,242,18.2,246,*,233,*,231,*,229,*,210,*
Bridgeport School District,0150011,Barnum School,0150111,ELA,Y,69,0,74,*,82,*,94,*,95,*,97,*
Bridgeport School District,0150011,Barnum School,0150111,Math,N,242,*,245,*,231,10,231,10.8,229,12.7,210,*
Bridgeport School District,0150011,Barnum School,0150111,Math,Y,69,0,74,*,81,*,94,0,94,0,97,*
Bridgeport School District,0150011,Beardsley School,0150211,ELA,N,149,*,153,*,143,*,125,*,102,*,94,*
Bridgeport School District,0150011,Beardsley School,0150211,ELA,Y,25,*,30,*,34,0,32,*,27,*,35,*
Bridgeport School District,0150011,Beardsley School,0150211,Math,N,149,*,153,13.7,143,*,124,*,102,*,94,*
Bridgeport School District,0150011,Beardsley School,0150211,Math,Y,25,0,30,0,34,*,32,0,27,*,35,*
Bridgeport School District,0150011,Black Rock School,0150311,ELA,N,217,*,206,44.2,225,*,250,*,226,*,218,*
Bridgeport School District,0150011,Black Rock School,0150311,ELA,Y,36,*,38,0,40,*,42,*,47,*,51,*
Bridgeport School District,0150011,Black Rock School,0150311,Math,N,217,17.5,206,29.1,225,*,250,26.8,226,*,218,*
Bridgeport School District,0150011,Black Rock School,0150311,Math,Y,36,0,38,0,40,*,42,0,47,*,51,*
Bridgeport School District,0150011,Blackham School,0154011,ELA,N,684,*,660,*,644,*,628,*,651,*,623,18.6
Bridgeport School District,0150011,Blackham School,0154011,ELA,Y,80,*,94,*,85,*,99,*,110,*,105,6.7
Bridgeport School District,0150011,Blackham School,0154011,Math,N,684,5.6,659,*,643,*,625,20.8,650,*,623,*
Bridgeport School District,0150011,Blackham School,0154011,Math,Y,80,0,94,*,85,0,99,0,110,*,104,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,ELA,N,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,ELA,Y,*,0,*,*,44,0,42,0,32,0,29,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,Math,N,*,*,*,*,*,*,*,*,*,*,*,*
Bridgeport School District,0150011,Bridgeport Learning Center,0159011,Math,Y,*,0,*,0,48,0,42,*,32,0,29,*
Bridgeport School District,0150011,Bryant School,0150411,ELA,N,172,*,151,*,145,*,143,*,110,*,111,*
